Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
606,723.635,1286.44,2383.31,0.562509,10.8998,0,227.363,61.645,6.64423,745.75,63.2938,112.474,58.3724,13.0241,0,3749.86,257.595,4.027,367.474,258.649,268.563,230.918,7.14953,0,0.400921,0.838816,5.59378,656.526,2.05156,45.9132,1.35194,
607,723.635,1069.6,1719.36,0.676547,10.3362,0,32.4882,49.0248,6.53075,776.081,51.1084,82.8981,61.1338,14.1879,0,274.757,240.64,4.19825,631.551,244.757,217.211,326.248,7.14953,0,0.400921,0.838816,5.59378,656.314,2.05156,45.9132,1.35194,
608,723.635,1295.25,2665.42,0.558684,11.8871,0,109.043,69.8437,6.49206,837.19,72.0844,108.928,79.7821,19.5045,0,1087.78,301.919,3.88872,856.728,304.052,276.565,381.27,7.14953,0,0.400921,0.838816,5.59378,656.314,1.93651,45.9132,1.35194,
609,723.635,1259.42,2917.74,0.574579,10.081,0,175.937,56.5736,6.53902,773.653,58.0009,117.537,61.0959,11.7519,0,1939.14,263.724,3.85175,706.823,266.272,308.567,342.675,7.14953,0,0.400921,0.838816,5.52721,656.314,1.93651,45.6772,1.35194,
610,723.543,1128.11,1711.14,0.641377,12.2874,0,46.1622,55.313,6.33273,800.445,56.8477,103.595,47.126,20.3594,0,237.748,280.295,3.02632,619.694,281.849,255.093,256.084,3.61888,0,0.400921,0.838816,5.59378,656.314,1.93651,45.9132,1.35194,
611,723.543,1310.74,4046.92,0.55201,11.6965,0,191.862,55.5395,6.5926,824.764,57.1957,105.886,57.2072,18.597,0,2136.32,253.194,3.67098,1066.26,256.048,253.212,339.627,5.49907,0,0.400921,0.838816,5.59378,656.314,1.76995,45.9132,1.35194,
612,723.543,1127.37,2224.31,0.641796,10.8738,0,172.616,38.8954,6.21745,738.248,40.2311,100.225,20.0666,15.7496,0,1602.17,215.274,2.93703,414.249,217.668,263.086,126.614,7.14953,0,0.361089,0.838816,5.59378,656.314,1.93651,45.9132,1.35194,
613,723.543,1919.94,7486.89,0.376857,11.0421,0,832.122,60.5422,6.74103,768.637,62.2106,127.033,51.6139,15.9246,0,6789.78,265.159,4.38705,539.054,263.309,330.125,257.922,7.14953,0,0.377851,0.838816,5.59378,651.552,1.93651,45.9132,1.35194,
614,723.543,1620.74,6284.41,0.446427,12.9215,0,591.628,18.6109,6.32602,801.15,20.028,143.347,26.7306,22.7218,0,5708.52,105.085,3.27269,611.684,109.718,371.703,139.359,5.95316,0,0.402319,0.838816,5.21662,656.314,1.93651,45.9132,1.1737,
615,723.543,1086.92,1918.6,0.665684,10.1308,0,58.3676,49.5845,6.36827,767.852,51.3505,94.0085,49.2546,14.1035,0,625.312,261.107,3.39912,786.125,258.655,248.796,320.291,7.14953,0,0.402319,0.838816,5.38634,656.314,1.93651,45.9132,1.35194,
616,723.543,1524.12,3829.36,0.474728,12.4477,0,261.309,80.4109,6.71845,875.808,83.0459,112.579,91.8028,20.9874,0,2297.32,374.701,4.17846,1183.73,379.716,294.922,449.209,7.14953,0,0.402319,0.838816,5.59378,656.314,1.93651,21.735,1.35194,
617,723.543,5366.91,61763,0.134816,10.8829,0,4371.88,45.8047,6.4599,758.529,47.4474,90.4041,35.5001,14.4787,0,61359.9,200.283,3.81274,481.254,207.518,217.268,239.51,7.14953,0,0.402319,0.838816,5.4338,656.314,1.93651,45.6715,1.35194,
618,723.543,1530.51,6556.37,0.472747,10.338,0,470.848,48.3721,6.53244,793.598,50.8795,92.9495,56.9911,14.3438,0,6320.29,251.419,4.0045,962.862,258.51,231.708,361.628,7.14953,0,0.402319,0.838816,5.59378,656.314,1.93651,45.9132,1.35194,
619,723.543,1146.32,1721.79,0.631189,11.8202,0,50.2932,54.8532,6.48984,786.645,56.7413,130.618,48.8578,17.5529,0,474.587,234.21,3.48805,567.056,236.767,343.658,255.569,3.26744,0,0.402319,0.851757,5.59378,656.314,1.93651,45.9132,1.35194,
620,723.543,1113.66,1828.97,0.649701,11.3387,0,77.7408,48.4653,6.24313,774.672,50.2818,96.1436,48.7699,16.1147,0,848.928,221.24,3.06135,556.669,224.549,229.707,251.871,7.14953,0,0.402319,0.851757,5.02635,656.314,1.93651,45.9132,1.35194,
621,723.543,1130.57,2155.28,0.639983,10.6365,0,61.1953,52.6895,6.79844,805.056,55.0287,86.3342,52.8281,12.9479,0,462.365,259.441,4.70039,1047.06,265.996,186.491,348.264,7.14953,0,0.402319,0.851757,5.59378,656.314,1.93651,45.9132,1.35194,
622,723.543,1051.58,1362.11,0.688055,11.1766,0,16.8547,51.6533,6.50516,754.483,53.203,115.773,41.9282,15.7548,0,87.3654,235.349,3.75838,448.296,237.147,302.322,205.259,7.14953,0,0.402319,0.851757,5.59378,656.314,1.93651,45.9132,1.35194,
623,723.288,2017.04,14615.3,0.358589,10.7206,0,1032.78,44.1836,6.16793,745.641,45.7123,89.8354,42.0002,15.3789,0,14206.3,215.129,3.01553,441.91,216.773,227.796,203.599,7.14953,0,0.382693,0.851757,5.59378,656.314,1.93651,45.6314,1.35194,
624,723.288,4867.28,54206.7,0.148602,10.8452,0,3837.86,56.7808,6.24722,756.149,58.1855,101.156,40.0594,15.8575,0,53760.3,289.011,3.04444,589.055,289.7,273.269,254.942,7.25697,0,0.382693,0.851757,5.59378,656.314,1.93651,45.9132,1.35194,
625,723.288,1195.99,2398.17,0.604762,11.1888,0,150.906,58.2419,6.57857,762.616,59.8056,95.9835,50.6678,15.6975,0,3254.91,252.004,4.05409,476.973,252.835,237.698,232.59,7.25697,0,0.382693,0.851757,5.34772,656.314,1.93651,45.7763,1.35194,
626,723.288,1585.97,5705.68,0.456054,11.2768,0,434.91,66.86,6.40331,826.742,68.4087,102.709,68.662,14.9144,0,3980.63,295.165,3.44735,900.131,295.518,253.623,357.355,7.25697,0,0.382693,0.851757,5.29199,656.314,1.93651,21.5623,1.35194,
627,723.288,1226.41,2027.61,0.589759,11.671,0,115.36,60.8603,6.49118,786.445,62.9008,114.553,68.1324,17.6959,0,978.093,251.252,3.6952,558.387,255.16,293.163,294.005,5.08354,0,0.382693,0.851757,5.59378,656.314,1.93651,45.6589,1.35194,
628,723.288,1474.13,5825.05,0.490653,10.8601,0,381.091,66.4003,6.29141,797.207,68.0398,88.1742,56.0693,15.6993,0,5000.02,313.047,3.10353,897.398,314.309,197.293,333.342,5.37806,0,0.382693,0.697465,5.4487,656.314,1.67144,45.8793,1.1078,
629,723.288,1135.11,2110.91,0.637194,10.5066,0,87.7015,49.2366,6.68032,783.599,51.3513,90.5365,55.5021,14.7948,0,803.345,241.526,4.15467,770.46,244.489,198.699,321.89,2.4768,0,0.382693,0.851757,5.59378,607.947,1.93651,45.8793,1.35194,
630,723.288,1165.53,2125.94,0.620568,9.68553,0,160.595,57.9594,6.57627,722.853,59.4143,99.624,48.8193,9.48313,0,1351.51,249.489,4.08387,309.468,248.457,255.522,216.311,5.16671,0,0.382693,0.851757,5.11484,656.314,1.93651,45.8793,1.35194,
631,723.288,981.758,1255.03,0.736727,10.102,0,31.6093,36.1651,6.11128,737.735,37.6148,86.0152,36.4053,13.7282,0,225.036,206.727,2.40559,429.251,207.358,207.918,212.308,7.25697,0,0.382693,0.851757,4.94069,656.303,1.93651,38.3558,1.35194,
632,723.288,1052.33,1640.65,0.687322,11.15,0,25.6977,50.5902,6.15392,770.118,52.0978,88.0658,48.4539,17.0073,0,152.501,259.716,2.67128,617.805,260.777,203.585,273.709,7.27478,0,0.382693,0.851757,5.10166,656.303,1.93651,45.6419,1.35194,
633,723.288,1190.97,2083.56,0.607311,12.2523,0,95.7349,60.0257,6.34662,796.669,61.5471,105.329,53.0645,19.6282,0,675.126,269.585,3.18779,620.658,270.632,248.114,279.599,7.27478,0,0.382693,0.851757,5.46473,656.303,1.93651,45.6419,1.4364,
634,723.288,5094.93,56330.4,0.141962,11.3922,0,4063.8,46.6787,6.31381,774.7,48.1406,100.873,43.0277,17.0893,0,55930.7,226.726,3.17971,579.099,229.57,246.305,242.154,7.27478,0,0.382693,0.851757,5.59378,656.303,1.93651,45.6419,1.4364,
635,723.288,1045.24,1434.15,0.691985,10.7715,0,45.1318,42.4952,6.25003,749.987,43.9054,105.776,40.9202,15.6659,0,3903.71,220.534,2.59194,466.738,221.527,287.717,214.998,3.78006,0,0.382693,0.851757,5.59378,656.303,1.93651,45.6419,1.44547,
636,723.288,1697.1,6090.28,0.42619,11.319,0,421.778,63.3591,6.24742,940.167,66.4016,107.233,80.5951,16.8335,0,4472.34,284.747,2.912,2447.59,291.799,275.053,405.625,7.27478,0,0.382693,0.851757,5.24903,656.303,1.93651,45.6419,1.44547,
637,723.288,1557.16,5943.04,0.464492,11.8389,0,484.748,61.4389,6.1718,786.775,63.0769,94.0452,49.0649,19.5295,0,5162.44,287.767,2.67069,706.766,290.565,234.001,291.722,7.27478,0,0.382693,0.851757,5.59378,656.303,1.93651,45.6419,1.44547,
638,723.288,1007.73,1171.94,0.717739,10.5374,0,46.1454,27.3832,6.68599,747.594,28.8537,108.821,31.7109,14.6773,0,516.807,135.106,4.37028,417.264,137.023,280.808,152.318,4.02656,0,0.382693,0.851757,5.59378,656.303,1.93651,45.6419,1.44547,
639,723.288,1091.31,1693.12,0.662768,10.0946,0,18.7455,51.6406,6.70269,769.452,53.8361,126.51,54.3326,12.6106,0,97.7859,254.775,4.3653,626.85,260.202,334.118,306.686,7.27478,0,0.382693,0.851757,5.21581,656.303,1.93651,45.6419,1.44547,
640,723.288,1386.72,3115.38,0.521581,12.0552,0,268.333,60.0542,6.7567,791.405,61.6053,141.616,44.8969,18.3722,0,2283.58,234.586,4.49794,518.787,235.205,358.974,223.641,3.17351,0,0.382693,0.851757,5.59378,656.303,1.39859,45.6419,1.22693,
641,723.288,1797.05,10871.4,0.402487,11.6011,0,783.131,47.5295,6.3656,771.674,48.9372,93.2156,34.5928,17.5398,0,10564.7,217.007,3.50108,528.104,219.762,221.519,201.038,7.27478,0,0.382693,0.851757,4.95327,656.303,1.93651,45.6419,1.44547,
642,723.288,1204.37,2636.62,0.600552,11.005,0,158.474,66.3936,6.33602,743.116,67.907,110.249,40.8909,15.6086,0,1969.52,275.518,3.34065,428.558,273.709,285.085,198.862,7.27478,0,0.382693,0.851757,5.59378,656.303,1.93651,45.6419,1.44547,
643,723.288,1158.76,2155.33,0.624193,11.0832,0,116.363,39.5885,6.6196,780.152,41.5536,109.361,54.0359,16.5805,0,887.296,228.084,4.21365,671.003,235.395,292.1,310.09,7.27478,0,0.382693,0.851757,5.12714,656.303,1.57322,45.6419,1.44547,
644,723.288,1018.39,1351.79,0.710228,10.139,0,58.1927,43.3315,6.44509,736.133,44.8112,85.0567,34.2792,12.2532,0,365.833,225.098,3.65082,375.885,225.929,190.829,195.083,7.27478,0,0.382693,0.851757,5.59378,656.303,1.93651,45.6419,1.44547,
645,723.288,1327.3,2753.66,0.544932,12.1907,0,207.681,51.9703,6.33096,807.931,53.4345,128.541,59.2201,19.2619,0,1607.36,245.19,3.05811,584.06,245.91,327.758,337.75,7.27478,0,0.382693,0.851757,5.27136,656.303,1.93651,45.6419,1.44547,
646,723.288,1395.79,5930.52,0.518193,10.3557,0,436.463,32.1913,6.45124,730.417,33.5914,118.468,27.8508,12.6474,0,5503.66,146.4,3.69456,358.357,146.469,316.519,130.921,7.27478,0,0.382693,0.851757,5.1616,656.303,1.93651,45.6419,1.44547,
647,723.288,3210.49,31628.5,0.225289,10.156,0,2230.16,42.9064,6.23362,749.478,44.9906,88.3596,38.2066,13.5412,0,31202.8,232.719,2.91938,549.523,235.882,233.46,263.863,7.27478,0,0.431055,0.851757,5.29393,656.205,1.93651,45.6419,1.44547,
648,723.288,1020.02,2153.93,0.709092,9.476,0,107.664,26.535,5.99883,734.394,28.0444,80.0815,27.8259,10.8506,0,2397.46,175.697,1.96176,523.505,176.299,202.979,220.358,7.27478,0,0.431055,0.851757,5.59378,656.205,1.93651,45.6419,1.44547,
649,723.288,1280.17,3141.93,0.564992,10.3363,0,268.644,54.5903,6.25334,742.819,56.0411,104.281,37.2087,13.7698,0,1977.68,266.637,2.88081,473.266,267.107,279.874,233.138,7.27478,0,0.431055,0.851757,5.61945,656.205,1.93651,45.6419,1.44547,
650,723.288,1260.95,2438.84,0.573607,11.2925,0,194.016,55.9224,6.75794,770.754,57.9542,109.137,55.1142,15.7905,0,1631.19,245.13,4.3743,525.065,247.662,266.65,285.093,7.27478,0,0.431055,0.851757,5.36169,656.205,1.93651,45.6419,1.44547,
651,723.288,1062.74,2079.08,0.68059,10.8764,0,115.18,29.4875,6.28926,743.618,30.9279,100.962,25.396,15.9258,0,1435.57,160.675,3.25658,433.705,164.963,264.731,144.697,7.27478,0,0.431055,0.851757,5.61945,656.205,1.93651,45.6419,1.44547,
652,723.288,1435.85,3870.43,0.503736,11.9142,0,327.405,56.1265,6.64921,795.369,57.8636,118.196,62.3238,17.4496,0,3116.02,284.63,4.02295,581.706,281.637,297.685,293.104,7.27478,0,0.431055,0.851757,5.61945,656.205,1.93651,45.6419,1.44547,
653,723.288,1112.41,2181.51,0.650199,9.84705,0,112.084,43.9697,6.32765,745.598,45.4752,101.33,47.7788,9.62876,0,1376.49,227.884,3.2856,592.755,230.518,260.266,269.234,7.27478,0,0.431055,0.851757,5.61945,656.205,1.93651,46.0433,1.44547,
654,723.288,1161.7,2205.63,0.622614,10.1789,0,147.992,43.0145,6.59493,761.177,44.6092,100.475,47.6547,12.8907,0,1074.73,226.792,4.24254,633.025,228.675,258.315,282.069,7.27478,0,0.431055,0.851757,5.61945,656.205,1.93651,46.0433,1.44547,
655,723.288,1091.16,1950.97,0.662864,10.8902,0,37.8278,48.8854,6.26008,782.647,49.3326,98.7434,56.5699,16.2147,0,219.633,256.449,3.12115,870.074,255.018,251.062,326.291,7.27478,0,0.431055,0.784946,5.61945,656.205,1.91188,46.0433,1.44547,
656,723.288,1060.37,1429.16,0.682107,10.9291,0,48.4577,47.0131,6.25271,746.947,48.4572,117.06,35.2563,15.3344,0,277.66,231.15,2.80884,428.01,231.175,303.195,180.156,7.27478,0,0.431055,0.784946,5.61945,656.205,1.91188,46.0433,1.44547,
657,723.288,5666.62,64212.8,0.12764,11.9721,0,4643.05,44.016,6.48614,780.156,45.8774,90.4846,44.5811,19.2041,0,63500.9,219.112,3.94607,547.86,221.733,235.39,237.234,7.27478,0,0.431055,0.813898,5.61945,656.099,1.93651,46.0433,1.44547,
658,723.288,1094.99,1580.38,0.660544,11.318,0,34.3361,65.1869,6.36062,775.252,67.0263,83.6078,51.9006,16.3359,0,4394,295.35,3.47171,567.265,294.406,176.227,276.663,7.29359,0,0.431055,0.568387,5.61252,656.099,1.34821,46.0433,1.44547,
659,723.288,1206.52,2986.18,0.599484,11.8835,0,26.8337,56.6203,6.47676,886.497,58.4915,102.38,57.335,21.8071,0,135.447,285.189,3.50255,1996.89,290.71,251.163,367.001,7.29359,0,0.431055,0.813898,5.61945,656.099,1.93651,45.9055,0.921389,
660,723.288,1053.76,1340.39,0.686386,11.2152,0,30.5234,44.2679,6.67345,758.373,45.7714,113.394,43.5444,16.6839,0,143.067,216.729,4.3041,484.625,217.165,294.249,207.772,7.29359,0,0.431055,0.813898,5.61945,656.099,1.93651,46.0433,1.42023,
661,723.288,1153.2,1730.7,0.6272,11.9601,0,72.0906,58.8967,6.60554,780.52,60.409,114.893,47.8268,18.2198,0,417.987,251.446,3.81934,541.632,252.895,273.423,237.086,7.29359,0,0.42741,0.737961,5.61945,656.099,1.79412,46.0433,1.24348,
662,723.017,1285.61,4857.76,0.56239,10.3308,0,342.05,38.6613,6.18689,733.256,40.2987,81.487,33.3443,13.9467,0,4524.1,206.855,2.7683,426.436,209.989,200.748,197.838,7.29359,0,0.42741,0.813898,5.61945,623.365,1.93651,25.7739,1.44547,
663,723.017,1250.77,2155.76,0.57806,11.102,0,39.8805,75.7441,6.54043,837.47,78.1139,106.234,95.6804,14.1089,0,264.583,324.077,3.76645,864.698,321.164,248.382,427.253,7.29359,0,0.42741,0.813898,5.6336,656.099,1.93651,45.8916,1.44547,
664,723.017,995.044,1138.69,0.726618,11.3271,0,36.5872,37.3794,6.081,751.627,38.7018,93.6829,19.6574,18.1135,0,187.905,201.357,2.35176,505.285,206.579,218.366,131.652,6.51996,0,0.42741,0.813898,5.34906,656.099,1.93651,46.0433,1.44547,
665,723.017,1222.58,2256.23,0.591389,12.0428,0,37.9738,86.1226,6.54351,815.09,87.921,97.0779,79.804,19.659,0,174.349,379.277,3.84504,844.743,375.379,240.352,395.567,7.29359,0,0.405728,0.813898,5.32628,656.099,1.93651,46.0433,1.44561,
666,723.017,1628.91,6398.6,0.443865,11.5947,0,598.676,50.4572,6.03914,756.579,51.7428,121.824,31.9986,17.3008,0,5613.6,227.012,2.12731,471.324,233.008,310.644,165.456,7.29359,0,0.405728,0.813898,5.20141,656.099,1.37965,46.0433,1.44561,
667,722.928,1014.34,1433.77,0.712706,9.95517,0,44.009,38.5954,6.41097,737.001,40.5347,95.1544,42.6812,11.7124,0,670.852,184.082,3.48747,401.724,189.279,240.616,252.651,7.29359,0,0.405728,0.813898,5.6336,656.099,1.95361,46.0433,1.44561,
668,722.928,1765.96,9470.56,0.409369,10.9586,0,673.569,71.922,6.51107,772.223,73.5837,100.353,56.8366,14.0565,0,9125.22,299.818,3.87908,590.3,301.107,238.109,285.439,7.29359,0,0.405728,0.813898,5.6336,656.099,1.95361,46.0433,1.44561,
669,722.928,1124.7,1975.79,0.642776,10.6396,0,109.057,46.3163,6.52168,739.137,46.9568,122.824,43.2454,15.0148,0,1247.1,204.632,4.12432,449.356,207.188,320.902,219.137,6.87013,0,0.405728,0.813898,5.552,626.783,1.95361,46.0433,1.44561,
670,722.928,1185,2429.03,0.610067,11.2623,0,150.271,42.7368,6.55058,772.504,44.9759,103.482,53.2145,17.0058,0,1394.78,223.65,3.96487,543.531,226.58,264.254,276.915,7.29359,0,0.405728,0.813898,5.63188,656.099,1.95361,46.0433,1.44561,
671,722.928,1165.79,2430.11,0.620117,11.0905,0,86.5731,44.0792,6.41216,814.538,46.0908,111.848,45.161,16.3732,0,986.522,230.805,3.25459,1109.92,237.018,287.402,295.076,7.29359,0,0.405728,0.813898,5.63188,656.099,1.95361,46.0433,1.43648,
672,722.928,1237.89,3190.71,0.583999,11.9846,0,200.08,46.7984,6.12356,785.489,48.4324,101.238,37.747,19.8235,0,2424.63,249.364,2.48815,616.797,250.903,278.013,246.609,7.29359,0,0.405728,0.813898,5.63188,656.099,1.95361,46.0433,0.987645,
673,722.928,1115.81,1570.6,0.647893,10.7307,0,46.0419,71.0879,6.58716,741.615,72.7591,113.254,53.7381,12.6996,0,350.626,281.824,3.88154,371.848,281.326,283.861,231.051,7.29359,0,0.405728,0.813898,5.40592,656.099,1.95361,45.9047,1.44561,
674,722.928,1031.14,1282.9,0.701097,11.4876,0,24.5363,42.4481,6.32447,755.161,43.8777,118.303,28.9993,17.6564,0,110.712,204.466,3.1697,468.32,208.684,307.014,150.128,7.29359,0,0.384587,0.813898,5.63188,656.099,1.95361,46.0433,1.44561,
675,722.928,1027.98,1626.47,0.703247,10.7898,0,21.6007,45.4189,6.43879,766.379,47.0548,92.2039,38.0988,15.3018,0,121.376,255.275,3.82587,603.823,256.621,237.701,272.374,7.29359,0,0.384587,0.813898,5.39776,656.099,1.95361,46.0433,1.44561,
676,722.928,1739.93,7050.6,0.415491,10.9539,0,685.96,50.1729,6.23685,774.818,52.0164,109.232,50.5428,17.07,0,6432.65,251.326,3.03341,637.863,254.352,296.969,290.586,7.29359,0,0.384587,0.813898,5.3019,656.09,1.95361,46.0433,1.44561,
677,722.928,1260.15,2050.1,0.573685,13.2379,0,50.5043,74.6413,6.59107,843.418,76.7335,116.514,78.507,22.2246,0,591.313,298.944,3.8686,821.449,303.604,273.898,348.643,7.29359,0,0.384587,0.813898,5.63188,656.099,1.95361,46.0433,1.44561,
678,722.928,1161.08,2078.15,0.622634,10.9214,0,98.2048,53.1846,6.4769,765.581,54.7945,116.911,55.0044,15.0567,0,1058.43,233.162,3.84668,522.397,234.301,298.266,270.347,7.29359,0,0.384587,0.813898,4.98049,656.099,1.95361,46.0303,1.44561,
679,722.928,1131.91,1878.56,0.638681,11.6359,0,99.763,50.1079,6.25124,763.541,51.7148,108.175,40.7183,16.9666,0,1052.96,232.212,3.0286,465.835,233.305,290.473,203.21,7.29359,0,0.376329,0.813898,5.21547,656.099,1.95361,46.0433,1.44561,
680,722.928,1164.34,2502.48,0.620891,11.2531,0,128.571,50.7221,6.45503,759.82,52.2674,113.643,41.6067,16.6937,0,1533.27,256.494,3.55268,482.584,257.349,287.089,211.361,7.29359,0,0.384587,0.813898,4.96331,656.099,1.95361,46.0433,1.44561,
681,722.928,1607.26,5464.84,0.44979,12.1667,0,491.689,58.9785,6.4764,801.075,60.8708,120.721,55.2782,19.6808,0,4492.08,280.496,3.85642,647.717,283.469,315.834,287.281,7.29359,0,0.384587,0.813898,5.63395,656.099,1.95361,46.0433,1.44561,
682,722.844,1283.28,2395.74,0.56328,12.2943,0,106.78,66.7242,6.45165,833.955,69.2593,120.527,67.2858,18.4303,0,1119.85,286.273,3.64068,892.485,292.885,305.054,348.706,7.29359,0,0.384587,0.813898,5.0619,656.099,1.95361,46.0433,1.44561,
683,722.844,1200.91,2499.79,0.601913,11.0077,0,140.798,46.3216,6.57378,780.266,47.9412,117.515,50.4889,16.2107,0,1553.57,239.893,4.21408,652.539,242.989,299.385,272.368,7.29359,0,0.384587,0.813898,5.63395,656.099,1.95361,46.0433,1.44561,
684,722.844,1154,1670.6,0.626379,13.6574,0,47.5055,51.2969,6.35242,816.582,54.1951,124.864,39.5507,23.1089,0,329.917,223.784,2.91209,627.917,229.294,312.159,206.845,7.29359,0,0.384587,0.813898,4.96186,656.099,1.95361,46.0433,1.44561,
685,722.844,1448.69,3884.23,0.498962,9.40273,0,453.892,44.6767,6.30822,732.277,46.1321,108.636,47.3696,10.7529,0,2970.97,212.738,3.11147,503.8,213.284,286.129,252.566,2.13195,0,0.405728,0.813898,5.63395,654.396,1.95361,46.0433,1.44561,
686,722.844,1280.22,2733.32,0.564626,12.3407,0,132.008,64.4945,6.59679,818.406,66.4074,126.265,53.6988,18.6012,0,1391.28,283.824,3.69017,793.677,283.296,310.889,315.818,7.29359,0,0.405728,0.813898,5.43437,656.099,1.95361,46.0433,1.44561,
687,722.844,1252.58,2577.37,0.577086,12.1862,0,144.046,47.5617,6.74005,817.525,49.7608,110.309,64.4465,19.424,0,1487.61,245.68,4.32393,691.846,252.811,261.69,331.395,7.29359,0,0.405728,0.851757,5.29062,656.099,1.96751,46.0433,1.44561,
688,722.844,1052.8,1999.01,0.686591,10.782,0,121.657,34.1491,6.5929,733.148,35.5084,94.4564,16.5077,15.4294,0,1414.36,179.091,4.28668,409.136,180.854,236.956,117.542,7.29359,0,0.405728,0.851757,5.63395,656.099,1.96751,46.0433,1.44561,
689,722.844,1455.86,4275.18,0.496506,11.5853,0,270.634,75.1943,6.36874,824.498,77.245,111.037,79.2995,17.8203,0,2440.64,351.877,3.29745,874.855,353.775,295.28,392.788,7.29359,0,0.405728,0.851757,5.63234,656.099,1.96751,46.0433,1.44561,
690,722.844,1698.28,6629.1,0.425634,12.0686,0,427.066,72.5986,6.53786,913.259,75.3062,100.329,91.112,20.7276,0,5415.31,348.953,3.95081,1551.84,357.31,257.19,493.613,7.29359,0,0.405728,0.851757,5.63395,656.099,1.96751,24.7749,1.44561,
691,722.844,1414.2,6403.58,0.511133,10.7789,0,441.877,34.4346,6.29694,754.117,35.9278,89.8613,40.9057,16.7834,0,5963.69,178.475,3.04393,519.641,178.56,228.501,228.974,7.29359,0,0.405728,0.851757,5.09154,656.099,1.96751,46.0433,1.44561,
692,722.844,1389.75,6448.94,0.520124,10.7282,0,450.379,31.9059,6.1617,742.682,33.4358,83.9743,30.4849,15.5702,0,6026.42,173.213,2.76362,446.203,174.15,184.891,175.642,7.29359,0,0.405728,0.851757,5.09087,656.099,1.96751,46.0433,1.44561,
693,722.844,1092.18,1519.29,0.661835,12.3042,0,44.2711,39.1943,6.52066,788.483,40.2657,116.402,44.7409,20.3428,0,541.147,210.062,3.9774,573.38,208.873,292.905,224.529,7.29359,0,0.405728,0.851757,5.63403,656.099,1.96751,46.0433,1.44561,
694,722.844,1350.93,4932.18,0.535072,11.884,0,309.628,45.9995,6.28278,783.936,47.5001,107.969,37.7282,18.9312,0,4121.51,211.9,2.92277,545.578,212.718,292.105,222.872,7.29359,0,0.405728,0.851757,5.22318,656.099,1.96751,46.0433,1.44561,
695,722.844,1409.46,4714.74,0.512852,11.4806,0,397.497,37.4788,6.28534,763.65,39.1008,107.982,45.9836,17.0837,0,4106.69,185.866,3.36178,482.094,186.934,295.925,218.725,7.29359,0,0.405728,0.851757,5.24721,656.099,1.96751,46.0433,1.44509,
696,722.844,1248.19,2515.68,0.579115,11.1374,0,206.58,46.3043,6.54964,751.78,47.9005,131.724,46.2124,15.4859,0,1772.82,200.564,3.95201,427.809,201.005,335.341,206.993,5.72416,0,0.405728,0.851757,5.63403,656.099,1.96751,46.0433,1.44561,
697,722.735,1023.93,1340.03,0.705845,10.6926,0,41.9787,40.85,6.59714,748.673,42.6038,88.3399,44.1936,13.8183,0,266.489,200.595,4.09444,442.083,202.824,191.557,232.313,7.29359,0,0.405473,0.851757,5.20485,656.099,1.96751,46.0433,1.44561,
698,722.735,1143.15,2176.01,0.632232,11.5521,0,113.081,48.8428,6.33815,769.045,50.3817,102.189,41.7187,16.7183,0,1283.39,249.332,3.34965,563.833,248.953,251.365,249.625,7.29359,0,0.405728,0.851757,5.63403,656.099,1.96751,46.0433,1.44561,
699,722.575,1339.16,2986.03,0.539572,11.1955,0,226.525,65.6777,6.43472,795.63,67.0569,113.87,52.7728,14.0387,0,1833.48,267.905,3.34565,658.744,264.856,285.74,311.846,7.29359,0,0.405728,0.851757,5.63403,656.054,1.96751,46.0433,1.44561,
700,722.575,1197.14,2055.01,0.603582,11.1152,0,151.459,53.2708,6.40634,760.008,54.6409,112.268,47.9757,14.7938,0,1238.43,256.293,3.14929,458.07,258.734,261.826,238.388,7.29359,0,0.405728,0.851757,5.63403,656.054,1.96751,46.0433,1.44561,
