Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
459,1225.58,1903.68,2303.57,0.643793,93.2357,0,42.1754,1409.02,68.4338,5.17058,176.955,92.634,16.0574,320.539,0,144.735,798.789,330.573,1.6843,932.34,318.443,18.6657,0.158939,0,0.00108082,1207.71,0.0615662,0.210844,1.60021,0.0167855,10.7608,
460,1225.58,1908.2,1915.3,0.642269,93.8928,0,56.4863,1416.54,98.5287,4.96209,128.463,93.1003,16.2293,273.826,0,169.389,629.079,277.184,1.44469,499.477,272.454,18.3657,0.158939,0,0.00108082,1207.71,0.0615662,0.314642,1.60021,0.0138,10.7608,
461,1225.58,1898.37,2224.97,0.645593,86.278,0,53.0368,1408.72,69.0189,5.16048,174.603,84.8516,16.7076,266.403,0,158.935,686.392,234.951,1.31853,1451.36,262.893,19.6456,0.160723,0,0.00108082,1207.71,0.0615662,0.399821,1.60021,0.0138,10.7608,
462,1225.58,1957.2,2470.91,0.62619,89.1927,0,49.9542,1433.19,97.2871,5.40279,176.47,88.7342,16.9675,315.386,0,157.689,783.083,371.747,1.35717,945.047,313.461,21.3462,0.160723,0,0.00108082,1207.71,0.0615662,0.631218,1.60021,0.0138,10.7608,
463,1225.58,2291.59,4434.26,0.534815,126.004,0,55.0195,1465.48,98.702,5.52044,398.593,124.606,17.6696,377.35,0,165.82,913.916,386.255,1.84609,3606.55,374.254,21.6768,0.160723,0,0.00108082,1207.71,0.0615662,1.64233,1.60021,0.0138,10.7608,
464,1225.53,1954.15,2258.61,0.627145,89.9209,0,59.5414,1415.09,89.7792,5.17895,191.769,86.9832,15.8865,297.261,0,179.871,677.948,322.559,1.64624,1171.98,291.521,17.8623,0.160723,0,0.00108082,1207.71,0.0615662,0.29386,1.60021,0.0138,10.7608,
465,1225.53,1610.35,1293.58,0.761033,64.7698,0,37.4011,1351.2,41.257,5.14103,30.8242,64.4296,15.333,263.535,0,133.527,618.403,192.626,1.23676,192.419,262.426,18.2548,0.157622,0,0.00108082,1207.71,0.0615662,0.661312,1.59221,0.0138,10.7608,
466,1225.53,1807.59,1934.11,0.677992,72.5429,0,41.7312,1441.85,50.401,5.29934,106.392,71.8857,17.4863,257.55,0,142.283,760.326,241.062,1.43611,733.716,255.012,22.1178,0.160723,0,0.00108082,1207.71,0.0615662,0.719053,1.59221,0.0138,10.7608,
467,1225.53,2119.01,3469.33,0.57835,56.9683,0,49.4814,1472.81,86.9905,5.22756,378.051,52.2903,17.1925,196.232,0,155.145,869.58,343.312,1.39404,2356.02,182.103,22.0939,0.160723,0,0.00108082,1207.71,0.0615662,0.369151,1.59221,0.0138,3.85581,
468,1225.53,1874.67,1954.05,0.653734,90.5906,0,35.9165,1469.29,111.184,5.32715,55.907,88.6529,17.8019,307.235,0,113.077,879.803,350.222,1.59829,340.686,302.464,23.8686,0.160723,0,0.00108082,1207.71,0.0615662,1.19296,1.59221,0.0138,10.7651,
469,1225.53,2062.29,3116.26,0.594258,68.5105,0,52.2641,1422.18,103.257,5.41659,329.004,65.6707,15.9924,261.08,0,163.438,820.73,379.671,1.79635,2066.73,251.564,20.3139,0.160723,0,0.00108082,1207.71,0.0614782,0.908653,1.59221,0.0138,10.7651,
470,1225.53,2074.36,2531.39,0.590802,120.789,0,52.8638,1470.26,123.239,5.17393,164.885,119.05,18.0924,367.939,0,163.9,810.267,347.804,1.43776,983.574,362.892,23.3274,0.161946,0,0.00108082,1207.71,0.0614782,1.66292,1.59221,0.0138,7.87687,
471,1225.53,2019.57,2965.96,0.606828,84.021,0,40.3024,1451.84,85.8936,5.1106,250.323,84.105,17.977,288.046,0,125.981,771.017,310.699,1.30192,2076.58,286.239,22.812,0.158522,0,0.00108082,1207.71,0.0614782,0.756344,1.59221,0.0138,10.7651,
472,1225.53,1903.08,2274.13,0.643975,90.5714,0,49.4073,1356.77,79.3839,5.24446,218.376,88.2063,15.1164,295.577,0,160.481,534.177,256.663,1.49669,1240.61,289.535,15.6613,0.158522,0,0.00108082,1207.71,0.0614782,0.999189,1.59221,0.0138,10.7651,
473,1225.51,1816.73,1968.5,0.674568,73.8065,0,42.0853,1415.49,49.7431,5.06589,140.098,73.3079,17.1402,256.469,0,138.698,766.551,199.899,1.13888,1012.08,255.358,22.3709,0.158522,0,0.00108082,1207.71,0.0614782,1.22548,1.60021,0.0138,10.7651,
474,1225.45,1884.71,2175.85,0.650208,84.7618,0,42.4224,1416.64,53.2597,5.21757,181.399,84.1026,16.9097,286.518,0,145.127,673.037,218.242,1.49392,1041.39,284.663,20.4684,0.158522,0,0.00108082,1207.71,0.0614782,0.51895,1.60021,0.0138,10.7651,
475,1225.45,1937.53,2517.3,0.632481,72.1923,0,47.0803,1451.49,52.7641,5.14442,219.227,71.7797,17.8555,256.112,0,154.039,797.658,218.947,1.36267,1237.13,255.319,23.5909,0.158522,0,0.00108082,1207.71,0.0614782,0.521076,1.60021,0.0138,10.7651,
476,1225.45,3043.09,11900.9,0.4027,93.0673,0,39.0211,1435.56,88.5902,5.24741,1271.97,92.4428,17.1898,313.301,0,135.969,791.42,280.99,1.60471,10979.8,311.736,22.7679,0.158522,0,0.00152727,1207.71,0.0614782,0.415578,1.60401,0.0138,7.42132,
477,1225.41,1953.54,2428.34,0.627273,69.5018,0,54.5386,1445.84,76.0877,5.33599,219.528,65.7291,16.981,243.727,0,169.694,766.189,301.592,1.71166,1615.04,239.922,21.4494,0.165133,0,0.000296022,1207.71,0.0614782,0.150497,1.60401,0.0138,10.7651,
478,1225.41,10243.2,83891.8,0.119631,101.305,0,53.3343,1426.96,79.3076,5.1852,8458.96,100.547,17.6362,301.552,0,156.617,740.915,293.603,1.61294,83997.9,299.852,21.3919,0.165133,0,0.000296022,1207.71,0.0614782,0.379038,1.60401,0.0159027,10.7651,
479,1225.41,2204.91,3040.37,0.555763,63.472,0,59.3695,1582.51,89.006,5.11183,321.886,62.4245,21.133,235.883,0,162.859,1025.88,299.795,1.51668,7403.54,234.431,29.8145,0.162658,0,0.000296022,1207.71,0.0614782,0.547786,1.60401,0.0159027,10.7651,
480,1225.41,1811.25,1902.86,0.676554,80.2519,0,39.5172,1411.68,97.4733,5.41252,81.829,79.1246,15.9601,301.719,0,134.522,706.505,364.251,1.91567,493.694,297.582,18.1207,0.162658,0,0.000296022,1207.71,0.0614782,1.10557,1.60401,0.0159027,10.7651,
481,1225.41,2029.63,2697.83,0.603759,90.0013,0,48.6678,1433.01,62.4358,5.11403,283.723,89.2754,17.3975,292.77,0,158.335,727.001,266.404,1.11317,1551.01,290.794,21.1867,0.159556,0,0.000296022,1207.71,0.0614782,0.942507,1.60401,0.0154648,10.7651,
482,1225.41,1895.07,1797.07,0.646628,99.2713,0,63.8219,1473.85,93.4144,5.12273,43.574,97.9436,18.0707,311.937,0,181.585,785.913,300.448,1.48838,275.405,311.074,23.3625,0.157895,0,0.000296022,1207.71,0.0614782,0.786431,1.60401,0.0154648,5.41707,
483,1225.41,1794.04,1776.24,0.683043,83.1579,0,29.0891,1399.25,112.436,5.0008,63.9941,85.541,15.5682,282.085,0,106.893,706.606,421.252,1.17697,230.382,284.973,17.8655,0.157895,0,0.000296022,1207.72,0.0614782,0.336164,1.60401,0.0147533,10.763,
484,1225.41,2251.67,3260.09,0.54422,97.7074,0,67.5334,1416.81,74.5129,4.98463,476.457,96.7892,16.8769,288.392,0,193.979,624.235,241.119,1.53459,2229.46,285.955,18.6031,0.157895,0,0.000296022,1148.57,0.0614782,0.338241,1.60997,0.0147533,10.763,
485,1225.41,1954.04,1945.17,0.627113,114.979,0,47.0577,1466.34,115.144,4.99672,69.4457,117.367,18.7136,309.716,0,140.622,798.946,364.629,1.20554,358.158,315.922,23.3108,0.157895,0,0.000296022,1207.72,0.0614782,0.378146,1.6081,0.0147533,10.763,
486,1225.41,1793.14,1687.69,0.683385,80.6136,0,46.1064,1419,75.9563,4.83272,69.7279,79.9875,16.9192,273.484,0,148.535,792.589,245.335,1.15476,250.424,272.783,22.3161,0.153125,0,0.000296022,1207.7,0.0602088,0.119752,1.60124,0.0147533,10.763,
487,1225.3,1912.91,2286.21,0.640545,106.962,0,57.0214,1382.47,66.5964,5.02262,173.01,105.805,16.0195,313.961,0,170.971,553.804,222.405,1.18204,1103.64,312.197,16.7983,0.153125,0,0.000296022,1207.69,0.0602088,0.361459,1.6081,0.0147533,10.763,
488,1225.3,1888.56,2011.56,0.648804,50.4198,0,51.4101,1498.52,59.2245,5.11173,155.343,49.5525,18.9798,190.938,0,152.025,863.857,252.816,1.14781,969.913,190.236,25.1494,0.153125,0,0.000296022,1207.69,0.0602088,0.153572,1.6081,0.0147533,10.763,
489,1225.3,1880.94,1716.17,0.651434,74.476,0,44.2674,1487.58,70.2987,5.12009,104.72,75.4501,19.0264,228.615,0,130.645,815.841,358.129,1.79847,393.438,229.179,24.3774,0.153125,0,0.000296022,1207.69,0.0602088,0.141055,1.6081,0.0147533,10.763,
490,1225.3,2144.6,2545.16,0.571346,105.803,0,60.2826,1498.14,107.266,5.09546,242.118,107.073,18.8204,317.836,0,164.633,880.993,334.737,1.58649,1288.61,319.722,24.9321,0.153125,0,0.000296022,1207.69,0.0602088,0.827166,1.6081,0.0147533,10.763,
491,1225.3,3226.81,15466.2,0.379727,69.3088,0,40.3097,1470.66,68.1585,5.00884,1486.64,68.6214,18.0942,247.876,0,140.895,908.524,296.783,1.24123,14569.2,246.092,25.2583,0.153125,0,3.37864e-05,1207.69,0.0602088,0.366377,1.6081,0.0147533,10.7605,
492,1225.3,1902.2,1906.21,0.644152,103.746,0,57.5145,1463.85,78.8744,5.20682,74.0489,101.172,17.7888,338.766,0,171.112,794.165,287.921,1.53089,1095.19,329.928,21.9088,0.153125,0,3.37864e-05,1207.67,0.0602088,0.43769,1.6081,0.0147533,8.0019,
493,1225.3,1703.49,1584.27,0.719292,79.6317,0,39.1894,1366.48,79.522,5.02939,39.9807,78.5718,15.0823,277.215,0,132.733,593.32,289.103,1.28638,155.726,274.531,16.7467,0.151939,0,3.37864e-05,1207.65,0.0602088,0.855507,1.60997,0.0147533,10.7605,
494,1225.3,1724.71,1687.45,0.710438,62.5222,0,39.5457,1411.65,89.3129,5.06054,42.2539,59.3194,15.0452,261.38,0,141.951,690.446,334.225,1.24411,181.883,251.599,16.7483,0.151939,0,3.37864e-05,1207.65,0.0602088,1.16646,1.60517,0.0147533,1.80929,
495,1225.3,1542.9,1109.09,0.794153,58.1451,0,32.1384,1307.74,37.7066,4.87803,30.6461,57.7019,13.9466,239.554,0,125.274,480.389,154.157,1.11294,132.237,239.192,14.3056,0.151939,0,3.37864e-05,1207.65,0.0602088,0.622964,1.60517,0.0150379,10.7605,
496,1225.3,1581.13,1289.27,0.774951,44.385,0,32.3709,1364.49,38.3274,5.12366,38.1369,43.2489,15.0501,184.86,0,117.875,631.899,203.083,1.01747,148.17,179.355,17.7871,0.151939,0,3.37864e-05,1207.65,0.0602088,1.79995,1.59268,0.0150379,10.7605,
497,1225.3,1959.72,2430.63,0.625242,68.6492,0,44.0961,1474.41,73.3151,4.91188,209.193,66.9416,18.2012,263.093,0,142.736,844.115,264.394,1.40874,1304.5,260.267,24.3731,0.151939,0,3.37864e-05,1207.65,0.0602088,0.506842,1.59268,0.0154648,10.7605,
498,1225.3,2015.68,3389.25,0.607884,62.4706,0,46.3543,1424.86,66.4865,4.57387,332.5,61.4566,16.9827,239.585,0,144.125,717.819,220.997,1.19069,2881.08,236.639,21.1495,0.151939,0,3.37864e-05,1207.67,0.0602088,0.405442,1.59268,0.0154648,8.08012,
499,1225.23,1987.72,2935.85,0.616397,85.418,0,40.9516,1382.62,87.6486,5.12716,286.019,84.602,15.3333,266.374,0,138.388,674.704,292.69,1.52184,2102.32,269.079,18.2507,0.151939,0,3.37864e-05,1207.67,0.0602088,0.838402,1.59268,0.0154648,10.7605,
500,1225.23,1692.81,1567.43,0.723783,72.0148,0,38.7678,1391.91,59.7671,5.034,37.9793,71.1598,16.1762,278.691,0,135.71,661.922,257.15,1.50375,263.576,277.911,19.9096,0.151939,0,3.37864e-05,1207.67,0.0602088,0.344525,1.6037,0.0141697,10.7605,
