Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
465,1246.22,1868.98,1848.37,0.66679,97.2445,0,127.47,1399.13,85.9029,0.750949,48.3415,96.0928,14.0411,321.042,0,369.545,566.827,300.301,2.32024,170.736,317.06,17.071,0.135261,0,23.0013,1207.64,0.134384,0.000626196,4.78365,0.0297633,8.82474,
466,1246.22,2164.86,3437.35,0.575656,88.8655,0,136.974,1409.45,101.706,0.876702,325.21,87.4152,14.3656,274.864,0,341.947,663.896,345.345,2.71035,2090.43,272.052,18.8877,0.135261,0,23.0013,1207.64,0.134384,0.00079945,4.79862,0.0297633,8.82474,
467,1246.15,1760.05,1686.97,0.708022,63.7147,0,117.832,1368.3,51.7235,0.442964,80.7087,63.4429,13.8847,262.65,0,323.631,646.456,189.206,1.71068,472.476,262.631,19.803,0.135261,0,23.0013,1207.64,0.134384,0.00079945,4.79862,0.0297633,2.65092,
468,1246.15,1912.67,2165.8,0.651527,74.7942,0,133.999,1423.49,87.3666,0.694474,104.782,73.1679,14.3698,270.889,0,342.054,672.55,311.328,2.54175,540.468,266.869,18.3233,0.135261,0,23.0013,1207.64,0.134384,0.00079945,4.79862,0.0297633,8.82474,
469,1246.15,2211.44,3563.67,0.563503,98.0287,0,147.991,1461.62,107.334,0.76873,283.615,96.2862,15.8017,319.637,0,388.049,829.461,390.682,2.42567,2293.28,315.511,21.7265,0.135261,0,23.0402,1207.61,0.134384,0.000307708,4.79862,0.0297633,8.82474,
470,1246.15,1905.94,1936.56,0.653826,86.4358,0,154.834,1413.59,76.322,0.677983,73.1382,85.7446,15.2015,316.598,0,459.922,705.632,281.226,2.18451,283.898,315.045,21.0967,0.135261,0,23.0402,1207.58,0.134384,0.00079945,4.8154,0.0297633,8.82474,
471,1246.15,1840.97,1943.3,0.676902,75.8337,0,124.297,1372.81,61.0532,0.402709,117.37,75.3913,13.8048,247.066,0,357.06,704.623,229.392,1.41314,621.231,246.296,20.13,0.135261,0,23.0402,1194.75,0.134384,0.000481908,4.8154,0.0297633,6.84704,
472,1246.01,2329.43,5700.09,0.534901,79.2049,0,118.329,1424.78,71.9438,0.696241,542.517,77.2727,14.689,280.917,0,326.768,767.798,291.17,2.41271,4915,272.037,20.9991,0.135261,0,23.0402,1207.56,0.134384,0.000481908,4.82328,0.0297633,8.82448,
473,1246.01,1877.18,1943.06,0.663769,87.0513,0,127.975,1443.56,70.8085,0.463829,45.9488,85.3257,16.0438,289.941,0,393.386,823.701,251.359,1.84683,313.658,285.661,24.3794,0.135261,0,23.0402,1207.48,0.134384,0.000481908,4.88244,0.0297633,8.82448,
474,1246.01,2104.65,4190.92,0.59203,72.6981,0,128.224,1399.97,31.0659,0.626195,384.779,72.2346,15.0482,261.646,0,356.574,687.914,180.381,2.36583,3425.17,260.241,21.4045,0.135261,0,22.8068,1207.48,0.134384,0.000431914,4.84604,0.0297633,8.82448,
475,1246.01,1954.25,2292.99,0.637591,87.5436,0,125.79,1373.54,99.2563,0.735773,167.928,85.8378,13.6272,303.41,0,321.209,696.052,337.861,2.48977,1091.81,299.965,18.4295,0.135261,0,22.8068,1207.48,0.134384,0.000431914,4.84604,0.0297633,8.82448,
476,1245.98,1850.99,1677.63,0.673138,83.1439,0,169.243,1364.25,97.0457,0.510427,39.8404,84.1062,12.8564,254.41,0,435.973,465.776,306.571,1.69402,174.963,256.774,13.2077,0.135261,0,22.8068,1207.48,0.134384,0.000431914,4.4808,0.0297633,8.82116,
477,1245.92,2184.77,2756.96,0.570273,117.685,0,174.838,1506.65,94.1672,0.5881,158.096,115.284,17.4575,352.368,0,439.928,874.534,320.716,1.91865,858.863,346.842,25.7839,0.135261,0,22.8068,1207.47,0.134384,0.000431914,4.64749,0.0297633,8.82448,
478,1245.92,1836.8,1851.41,0.678307,104.304,0,107.188,1351.6,65.9249,0.414118,92.1988,101.931,13.2375,332.747,0,321.418,589.425,258.503,1.4436,300.848,325.068,15.8742,0.157021,0,22.8068,1207.44,0.134384,0.000431914,4.64749,0.0440587,8.82448,
479,1245.92,2207.7,3493.78,0.564349,79.4268,0,160.624,1373.54,53.148,0.576988,447.439,78.9789,13.9665,251.626,0,430.357,599.494,183.482,1.96459,2625.5,251.042,17.5043,0.174456,0,22.8068,1207.41,0.134384,0.000431914,4.19145,0.0518415,8.82448,
480,1245.92,1835.34,2078.29,0.678847,75.9752,0,101.57,1432.36,71.2652,0.732565,63.2982,74.8487,15.288,278.595,0,309.365,829.399,334.249,2.70373,383.95,273.762,22.9575,0.174456,0,22.8068,1207.36,0.134384,0.000431914,4.34198,0.0518415,8.82448,
481,1245.92,2131.68,3647.4,0.584477,69.2015,0,138.017,1452.31,87.8581,0.584509,300.96,67.3307,15.4118,253.629,0,383.9,778.155,315.841,2.11723,2274.89,250.487,21.95,0.122808,0,22.8068,1207.36,0.134384,0.000431914,3.97018,0.0518415,8.82511,
482,1245.92,2165.14,2636.67,0.575443,98.1516,0,187.767,1424.3,103.031,1.08251,240.058,96.3048,14.4505,287.939,0,468.635,614.588,291.302,2.82248,1640.13,285.704,17.2277,0.122808,0,23.0175,1207.36,0.168039,0.000481908,4.53488,0.0518415,8.82511,
483,1245.92,4202.56,22772.3,0.296466,78.6877,0,135.172,1456.86,68.8802,0.697911,2368.47,77.7001,16.0885,300.334,0,384.234,834.786,289.86,2.42892,22041.1,296.744,24.5846,0.122808,0,23.2052,1207.36,0.168039,0.000481908,4.53488,0.0461195,8.82511,
484,1245.92,2002.28,2833.42,0.622249,90.1013,0,134.866,1376.03,82.2409,0.481619,217.413,88.1287,13.0207,292.212,0,358.732,586.244,262.554,1.68425,2330.89,286.655,15.6727,0.122808,0,23.2052,1207.36,0.168039,0.00079945,4.53488,0.0461195,7.73062,
485,1245.92,1866.24,1980.59,0.667607,76.1644,0,127.04,1400.93,80.6096,0.748725,90.8935,75.4895,14.362,269.371,0,351.686,752.216,283.15,2.50271,421.522,268.506,21.4187,0.122808,0,23.2066,1207.36,0.168039,0.00079945,4.53488,0.0381377,8.8256,
486,1245.92,2037.16,2668.47,0.611595,95.6352,0,123.744,1417.57,103.655,0.61249,188.85,93.0938,14.0001,322.534,0,346.507,833.746,374.879,2.26097,1187.88,316.072,20.4783,0.122808,0,23.2564,1207.36,0.168039,0.000537755,4.53488,0.0381377,8.8256,
487,1245.92,3509.39,13695,0.355023,91.9031,0,130.906,1429.9,72.3994,0.728029,1677.01,91.0738,15.4704,311.893,0,307.867,767.248,291.767,2.42057,12900.1,308.931,22.302,0.122808,0,20.8454,1207.36,0.168039,0.000537755,3.49636,0.0381377,5.92998,
488,1245.9,2071.28,2413.54,0.601513,88.3573,0,176.752,1468.79,81.6532,0.764793,151.901,87.0222,16.0373,265.94,0,464.654,762.565,265.118,2.57425,1745.71,263.209,22.0102,0.122808,0,23.2564,1207.36,0.168039,0.000537755,4.53488,0.0381377,8.8256,
489,1245.9,2084.52,2415.95,0.597693,96.8056,0,162.444,1436.89,130.132,0.756781,147.011,95.7863,14.6957,310.546,0,406.575,758.672,375.74,2.53748,877.443,309.674,20.6375,0.122808,0,23.2564,1207.36,0.233408,0.000537755,4.26581,0.0381377,8.82805,
490,1245.84,2060.32,2240.79,0.604682,111.494,0,158.927,1464.89,108.612,0.872199,89.2986,109.948,16.2795,343.485,0,437.844,790.736,363.367,2.67414,308.428,339.857,22.7329,0.122808,0,23.2564,1207.36,0.233408,0.000537755,4.53488,0.0381377,8.82805,
491,1245.84,1792.14,1815.77,0.695167,70.3242,0,106.359,1366.76,71.0669,0.751537,95.0225,68.4839,13.3773,264.15,0,293.538,623.159,263.198,2.68901,624.383,256.84,17.6039,0.122808,0,23.2564,1207.36,0.233408,0.000537755,4.62753,0.0381377,8.82958,
492,1245.84,2118.44,2893.49,0.588092,85.9039,0,139.94,1481.11,83.096,0.933559,223.933,86.6934,16.83,294.953,0,362.772,886.528,321.206,2.89844,1275.05,295.417,25.0515,0.122808,0,23.1478,1207.36,0.233408,0.000404653,4.62753,0.0381377,8.82958,
493,1245.84,2256.88,3013.97,0.552018,104.957,0,153.432,1482.13,85.9907,0.63048,307.999,104.42,17.3176,305.95,0,373.812,783.196,251.544,2.44852,1665.02,304.862,24.0292,0.122808,0,23.1478,1207.36,0.235007,0.000404653,4.62753,0.0381377,8.81923,
494,1245.84,2076.62,2364.49,0.599936,98.5643,0,169.762,1503.24,113.003,0.622076,78.7906,95.9547,16.6803,298.282,0,416.428,982.241,378.406,2.2003,342.279,291.306,25.7053,0.122808,0,23.0499,1207.36,0.235007,0.000404653,4.62753,0.0381377,8.81923,
495,1245.84,2013,2160.18,0.618895,76.7391,0,170.752,1446.91,97.4985,0.803312,134.25,71.5883,14.4617,275.216,0,447.247,775.028,344.08,2.52996,462.122,266.112,20.17,0.122808,0,23.0499,1207.36,0.235007,0.000404653,4.62753,0.0381377,5.94755,
496,1245.84,1912.84,1965.71,0.651301,70.6651,0,127.774,1421.15,82.7392,0.730708,127.038,67.6865,15.0648,249.172,0,336.864,676.87,263.739,2.33665,827.4,245.765,20.398,0.119314,0,23.0499,1207.36,0.235007,0.000404653,4.62753,0.0367352,1.08824,
497,1245.84,2172.31,3090.28,0.573507,90.774,0,149.923,1468.98,70.1671,0.510924,285.418,89.759,16.7827,309.98,0,380.645,805.373,277.043,1.8817,1647.45,307.612,24.1419,0.119314,0,23.0499,1207.36,0.235007,0.000404653,4.62753,0.0367352,8.82958,
498,1245.84,2063.88,2473.85,0.603638,91.3326,0,146.6,1452.83,91.7722,0.737575,173.443,90.9444,16.2226,294.706,0,412.69,783.634,272.161,2.34453,970.983,293.725,23.5066,0.122808,0,23.0499,1207.36,0.235007,0.000404653,4.62753,0.0381377,5.6644,
499,1245.84,1789.75,1574.96,0.696097,53.0045,0,156.219,1382.34,45.4097,0.650307,83.3189,54.214,14.5941,189.212,0,426.666,676.25,189.491,2.14253,274.539,193.106,20.4615,0.122808,0,23.0499,1207.36,0.235007,0.000404653,4.62753,0.0381377,8.82958,
500,1245.83,1847.28,2242.57,0.674414,89.7529,0,114.552,1350.85,49.9049,0.59575,139.382,88.8831,13.3513,320.709,0,352.759,566.958,214.715,2.19905,1010.64,317.499,17.2757,0.122808,0,22.749,1207.36,0.235007,0.000404653,4.62753,0.0381377,8.82958,
