Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
459,1220.3,1785.44,1622.38,0.683473,68.9635,0,47.1295,0.658938,67.0533,1455.74,62.769,67.5532,15.576,245.249,0,143.191,2.44466,242.533,818.601,277.514,243.537,23.9971,0.135083,0,0.00083329,0.00399369,4.47056,1204.47,1.99344,0.0257664,8.02199,
460,1220.3,2200.91,2624.09,0.554454,108.803,0,64.7325,1.06422,112.598,1504.59,287.836,105.422,15.8647,322.522,0,173.333,3.07266,353.184,864.319,1387.75,313.933,22.4351,0.135083,0,0.00083329,0.00399369,3.14724,1204.47,1.99344,0.0257664,8.02199,
461,1220.28,2043.93,2942.72,0.597026,91.4031,0,51.8597,0.825949,94.638,1472.11,228.932,89.0215,15.1413,338.416,0,159.681,2.60584,304.871,884.419,1433.38,330.108,23.804,0.135083,0,0.00083329,0.00388129,2.35052,1204.47,1.99344,0.0257664,8.02199,
462,1220.28,1992.74,2324.47,0.612365,104.035,0,51.6783,0.850319,81.972,1426.68,209.181,103.454,14.8824,316.983,0,156.504,2.67135,263.874,785.001,1150.31,314.975,22.7596,0.142681,0,0.00083329,0.00362206,4.9698,1204.47,1.99344,0.0257664,0.688877,
463,1220.28,1989.68,2386.29,0.613305,101.01,0,54.6799,0.9286,76.0124,1498.37,141.901,99.9528,16.8252,336.401,0,159.425,2.88526,267.367,958.312,1102.17,333.243,27.927,0.142681,0,0.00083329,0.00378089,3.27744,1204.47,1.99344,0.0257664,7.16013,
464,1220.28,2201.76,4535.75,0.554229,87.3654,0,47.8775,0.522572,45.6947,1415.33,503.401,86.8468,14.7212,315.632,0,160.5,1.98549,186.882,705.854,3703.1,313.68,21.9682,0.142681,0,0.00083329,0.00378089,4.9698,1204.47,1.99344,0.0257664,8.02199,
465,1220.28,1759.08,1678.42,0.693704,84.8504,0,49.6663,0.936368,77.9552,1385.76,63.2475,83.6512,13.0114,292.485,0,154.552,2.84425,256.758,558.251,522.884,288.331,15.6778,0.142681,0,0.00083329,0.00378089,4.9698,1204.47,1.99344,0.0257664,8.02199,
466,1220.28,1720.69,2367.29,0.709183,37.1531,0,27.9975,0.473029,44.6128,1349.29,212.421,36.436,12.2982,187.668,0,130.1,2.05952,214.849,685.811,1365.46,186.055,19.5033,0.142681,0,0.00083329,0.00378089,4.9698,1204.47,1.99344,0.0257664,8.02199,
467,1220.28,1959.96,3620.87,0.622605,78.4527,0,27.9073,0.510819,80.4485,1356.05,329.557,75.8572,11.1726,273.972,0,102.36,1.91137,273.783,525.962,2911.51,264.502,13.4237,0.141125,0,0.00083329,0.00378089,5.03772,1204.47,1.99344,0.02908,7.48485,
468,1220.26,1912.94,1927.9,0.637899,98.7173,0,46.6474,0.811179,94.4599,1491.56,67.7928,96.8981,16.0556,322.085,0,147.278,2.39784,286.617,889.603,339.635,317.23,25.5232,0.141125,0,0.00083329,0.00378089,5.03772,1204.47,1.99344,0.02908,8.02933,
469,1220.26,1661.45,1475.49,0.734456,48.0415,0,38.3838,0.592444,55.1317,1386.2,73.7022,45.948,13.452,218.718,0,143.028,2.42482,224.355,684.136,356.437,210.807,20.6837,0.141125,0,0.00083329,0.00378089,4.76634,1204.47,1.99344,0.02908,8.02936,
470,1220.18,2008.17,2767.25,0.60761,84.5341,0,55.2606,0.636057,101.06,1437.97,233.394,81.6421,13.6753,321.695,0,176.719,2.39544,357.843,861.489,1369.06,312.639,20.9953,0.141125,0,0.00083329,0.00378089,5.03772,1204.47,1.99344,0.02908,8.0281,
471,1220.18,1995.47,2487.16,0.611477,98.5332,0,38.1576,0.760773,97.2697,1466.67,182.792,95.7833,15.499,310.126,0,129.732,2.51467,285.568,855.546,1356.84,304.448,24.6495,0.141125,0,0.00083329,0.00378089,5.03772,1204.47,1.99344,0.02908,5.3381,
472,1220.13,2049.54,2684.74,0.595318,70.6837,0,55.8202,0.687923,111.903,1528.9,193.624,71.0286,16.8953,256.065,0,159.529,2.20328,345.97,982.319,1416.85,254.169,27.2239,0.141125,0,0.00083329,0.00378089,4.16458,1204.47,1.99344,0.02908,8.02434,
473,1220.13,1898.69,1933.53,0.642617,106.334,0,46.5244,0.525855,65.5585,1470.64,88.3447,104.806,15.9546,323.949,0,152.57,1.88435,235.679,846.934,415.302,318.052,24.5826,0.141125,0,0.00083329,0.00378089,4.62024,1204.47,1.99344,0.02908,8.02434,
474,1220.13,2026.07,2476.31,0.602216,111.569,0,54.1857,0.800696,134.965,1488.77,111.701,108.955,15.1242,331.084,0,152.814,2.6228,393.717,861.516,742.324,322.775,21.6744,0.141125,0,0.00083329,0.00378089,5.03772,1204.47,1.99344,0.02908,8.02434,
475,1220.13,1989.85,2349.55,0.613176,122.12,0,52.8578,0.816127,104.718,1444.06,130.244,119.868,15.1667,374.808,0,154.652,2.51392,313.069,763.515,792.842,369.167,21.5705,0.141125,0,0.00071875,0.00378089,5.03772,1204.47,1.99344,0.02908,8.02434,
476,1220.13,1971.87,2223.36,0.61877,122.894,0,49.2995,0.673416,87.1657,1416.66,158.703,122.022,14.4432,338.567,0,143.938,2.28161,267.348,668.81,1094.55,336.213,19.3145,0.141125,0,0.00083329,0.00378089,5.03772,1204.47,1.99344,0.02908,8.02602,
477,1220.13,1779.94,1626.45,0.68549,81.8103,0,40.8438,0.566059,47.6468,1469.75,41.7586,81.3326,16.2345,270.089,0,144.293,2.09378,179.316,805.359,190.379,268.545,25.111,0.141125,0,0.00083329,0.00378089,5.03772,1204.47,1.99259,0.0271921,8.02602,
478,1220.13,2215.95,4468.38,0.550613,42.9164,0,36.6186,0.556575,50.2765,1408.89,621.322,41.6233,13.7525,167.247,0,140.706,2.28583,182.215,787.96,3649.62,162.341,22.4487,0.141125,0,0.000800062,0.00378089,3.41723,1204.47,1.99344,0.02908,8.02602,
479,1220.13,1905.87,2526.4,0.640197,65.1724,0,51.6222,0.585657,75.8997,1375.06,261.142,63.7369,12.6556,231.38,0,166.692,2.23686,255.817,643.11,1697.33,228.62,17.3213,0.132369,0,0.000800062,0.00378089,5.08755,1204.47,1.99344,0.0333319,7.21047,
480,1220.13,1817.75,2427.81,0.671231,73.5527,0,36.5529,0.444312,45.7913,1367.11,207.439,73.5519,13.3123,273.904,0,140.27,1.70704,157.302,667.048,1587.37,275.877,20.474,0.132369,0,0.000800062,0.00378089,5.08755,1204.47,1.99344,0.0333319,8.02602,
481,1220.13,2149.52,4195.01,0.567628,83.1579,0,53.5861,0.630641,86.1685,1420.5,415.055,77.3454,13.0831,282.136,0,171.73,2.3567,290.968,790.594,3300.45,258.243,17.2367,0.132369,0,0.000800062,0.00378089,5.08755,1204.47,1.99344,0.0383408,8.02602,
482,1220.13,3640.01,13216.9,0.3352,84.4974,0,61.9129,0.837276,85.6651,1496.18,1811.56,82.9484,16.41,285.397,0,183.92,2.68004,293.041,998.751,12175.7,280.39,27.5836,0.132369,0,0.000800062,0.00378089,3.5852,1204.47,1.99344,0.0329078,8.02602,
483,1220.13,1748.52,1768.13,0.697808,65.8747,0,37.3149,0.705553,76.4079,1424.24,65.1052,64.9689,13.8989,243.717,0,129.304,2.5146,280.214,873.636,326.982,240.034,20.9225,0.13097,0,0.000800062,0.00378089,4.03443,1204.47,1.99344,0.0383408,8.02602,
484,1220.13,2089.65,2514.07,0.583891,90.6052,0,65.718,0.934385,96.6673,1570.97,157.296,88.9136,18.5449,279.061,0,185.102,2.64815,293.262,989.773,1041.63,272.422,29.4368,0.13097,0,0.000800062,0.00378089,4.48359,1204.47,1.99344,0.0383408,8.02602,
485,1220.13,1917.88,2246.83,0.636188,108.098,0,40.9192,0.790774,98.7351,1433.89,114.904,106.214,14.326,344.815,0,138.439,2.64848,328.918,823.462,641.405,340.463,22.4682,0.13097,0,0.000800062,0.00378089,4.98082,1204.47,1.99344,0.0383408,5.24974,
486,1220.13,2194.33,6768.99,0.556037,58.3768,0,31.6219,0.332467,43.303,1313.29,677.5,58.2327,11.6732,235.297,0,123.913,1.44141,159.804,505.715,6398.64,234.655,15.831,0.13097,0,0.000800062,0.00378089,5.08755,1204.47,1.99344,0.0330359,3.76746,
487,1220.13,2102.87,2350.73,0.580221,137.84,0,47.0498,0.89663,131.382,1559.31,74.8523,134.249,17.2934,394.591,0,138.682,2.59426,362.639,1040.3,259.702,386.068,29.0056,0.13097,0,0.000800062,0.00378089,5.08755,1204.47,1.99344,0.0383408,4.01861,
488,1220.13,1812.06,1736.19,0.673338,92.0782,0,53.2828,0.578292,89.2408,1383.62,86.0899,94.0642,13.1091,296.463,0,156.402,2.1306,313.031,636.094,335.006,297.903,16.7701,0.13097,0,0.000800062,0.00378089,5.08755,1204.47,1.99344,0.0383408,8.02526,
489,1220.13,2053.35,2769.62,0.594213,76.8849,0,62.5971,0.633616,87.3645,1419.4,317.478,74.9683,14.0281,225.155,0,178.092,1.98969,235.806,608.786,1969.33,223.493,18.0006,0.13097,0,0.000800062,0.00373294,5.08755,1204.47,1.99344,0.0383408,8.02602,
490,1220.13,1623.62,1364.48,0.751485,49.4693,0,30.473,0.696697,46.738,1380.96,53.0046,49.0699,13.2139,210.348,0,112.852,2.52841,193.264,667.519,322.031,208.371,20.284,0.13097,0,0.000800062,0.00373294,5.06088,1204.47,1.99344,0.0368205,8.02602,
491,1220.13,1904.38,1628.55,0.640698,136.87,0,54.4742,0.844224,89.1681,1402.39,70.7572,135.198,14.6785,375.257,0,141.491,2.51068,230.789,585.341,209.911,371.377,18.6162,0.13097,0,0.000800062,0.00364188,5.08755,1204.47,1.99344,0.0368205,8.02602,
492,1220.13,2003.56,2427.5,0.60898,81.1749,0,63.1322,1.20463,80.1421,1510.29,171.907,79.2752,16.4388,284.483,0,172.396,3.35168,263.458,879.257,1264.6,276.774,24.6909,0.13097,0,0.000800062,0.00373294,5.08755,1204.47,1.99344,0.0368205,8.02602,
493,1220.13,1989.09,2269.86,0.61341,84.0977,0,41.1577,0.668126,94.2578,1486.42,185.846,81.5058,15.1388,295.048,0,133.375,2.34584,288.079,923.594,1057.13,283.036,23.9584,0.13097,0,0.000800062,0.00373294,2.39879,1204.47,1.99344,0.0368205,8.02602,
494,1220.13,2285.9,3765.89,0.533763,99.9404,0,68.1621,0.877448,91.4771,1472.36,442.809,95.3456,14.9288,266.184,0,189.414,2.6901,283.638,778.318,2849.94,252.84,21.4727,0.13097,0,0.000800062,0.00373294,5.08755,1204.47,1.99344,0.0342255,8.02602,
495,1220.13,5360.76,33336.8,0.227604,86.4245,0,50.0118,0.656404,89.8834,1397.2,3638.2,85.1515,13.2394,310.872,0,163.722,2.30654,306.014,799.49,32849.3,305.906,20.533,0.13097,0,0.000800062,0.00373294,5.08755,1204.47,1.99344,0.0342255,8.02339,
496,1220.13,1798.79,1772.59,0.678307,77.9049,0,49.3659,0.869963,84.7073,1409.09,86.3743,76.934,13.5368,280.21,0,159.623,2.7015,263.976,744.768,3044.4,277.638,20.3136,0.13097,0,0.000800062,0.00373294,5.08755,1204.47,1.99344,0.0342255,5.02448,
497,1220.13,1738.96,1573.29,0.701643,98.3904,0,41.856,0.757139,69.0173,1373.63,44.701,97.7261,12.8857,312.168,0,133.425,2.49367,225.198,609.57,162.262,311.225,17.7409,0.13097,0,0.000800062,0.00373294,5.14183,1204.47,2.00247,0.0342255,8.02602,
498,1220.13,2164.72,3083.72,0.563644,66.5059,0,61.5705,0.720642,73.4911,1549.66,329.484,65.3119,17.9744,255.458,0,173.73,2.35601,244.4,1004.2,2026.18,253.357,29.2936,0.13097,0,0.000800062,0.00373294,5.14183,1204.47,2.00247,0.0342255,8.02602,
499,1220.13,1738.16,2241.57,0.701966,51.2421,0,33.8263,0.354718,58.0362,1377.35,153.403,50.8679,13.0829,213.346,0,132.35,1.55474,203.884,693.977,1069.11,211.775,20.0612,0.13097,0,0.000800062,0.00373294,5.11072,1204.47,2.00247,0.0342255,8.02602,
500,1220.13,1928.93,2033.09,0.632542,104.52,0,62.379,0.716004,76.3179,1446.25,119.597,103.778,15.3765,296.38,0,180.911,2.22329,260.853,736.896,747.607,294.415,22.7598,0.13097,0,0.000800062,0.00373294,5.05753,1204.47,2.00247,0.0368205,8.02602,
