Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
462,1241.98,2109.56,2439.1,0.588741,83.0032,0,275.65,0.766547,62.5131,1522.15,67.802,80.59,17.0834,277.695,0,757.366,1.96766,234.927,934.264,156.037,268.162,25.5505,0.0732522,0,9.40896,0.154094,0.373309,1207.33,14.0315,0.00721941,5.989,
463,1241.98,1837.65,2005.64,0.675854,88.7041,0,161.989,0.800303,65.6714,1379.61,41.5131,85.5239,13.8355,311.233,0,568.776,2.47929,247.932,643.06,101.719,308.238,19.1789,0.0732522,0,9.40896,0.154094,0.373309,1207.33,14.0384,0.00721941,8.51187,
464,1241.98,2103.98,2527.95,0.590302,90.7933,0,288.748,0.715606,75.5145,1490.48,54.2357,86.9381,16.5551,294.493,0,856.015,2.12177,258.646,926.608,135.462,286.947,25.6058,0.0735803,0,9.44559,0.154094,0.373309,1207.33,14.0384,0.00721941,8.5122,
465,1241.98,1885.07,2135.31,0.658852,103.266,0,196.569,0.548964,60.6269,1372.94,34.0267,103.052,14.0369,350.226,0,649.261,1.70634,207.652,600.033,72.8391,349.657,19.604,0.0735803,0,9.44559,0.154094,0.373309,1207.33,14.0384,0.00721941,6.93547,
466,1241.98,1834.88,1867.14,0.676872,73.2125,0,213.317,0.640452,46.5085,1366.95,47.7781,72.8688,13.6095,259.631,0,684.635,2.00226,179.462,545.475,120.722,259.092,17.2884,0.0735803,0,9.44559,0.154094,0.373309,1207.33,14.0601,0.00721941,8.5122,
467,1241.97,1863.04,1835.99,0.666637,62.4269,0,239.892,0.420002,47.1239,1381.62,56.4263,61.7331,13.397,200.189,0,743.209,1.02596,170.615,572.461,145.512,198.301,16.9458,0.0735803,0,9.44559,0.154094,0.373309,1207.32,13.7337,0.00721941,5.99781,
468,1241.97,2155.15,2417.16,0.576279,101.424,0,297.967,1.24792,88.6234,1480.19,70.0111,99.4495,16.242,327.232,0,796.491,3.16527,290.735,788.906,160.288,323.312,23.3107,0.0735803,0,9.48442,0.154094,0.373309,1207.31,14.0601,0.00721941,4.5004,
469,1241.97,2063.57,2365.11,0.601856,84.3239,0,231.665,0.685838,88.7699,1483.03,76.1067,83.094,15.8951,275.38,0,684.16,2.17372,286.098,840.11,183.226,271.377,23.3896,0.0735803,0,9.48442,0.154094,0.38721,1207.31,14.0601,0.00721941,2.78437,
470,1241.97,1941.05,2086.16,0.639843,80.8896,0,202.351,0.960347,70.5898,1432.94,58.0569,80.2635,14.9977,296.464,0,633.73,2.60466,262.38,752.466,165.417,294.386,22.2886,0.0735803,0,9.48442,0.120749,0.38721,1207.31,14.0601,0.00721941,6.74782,
471,1241.97,1833.62,1856.36,0.67733,60.6414,0,121.385,0.865372,63.3366,1469.31,45.1175,57.7256,15.245,227.239,0,380.024,2.29037,253.501,929.523,131.447,219.261,24.1146,0.0735803,0,9.48442,0.154094,0.38721,1207.31,14.0601,0.00721941,8.51301,
472,1241.96,1811.35,2025.76,0.685652,46.192,0,214.319,0.593696,52.0896,1386.79,51.9101,45.8117,13.6421,211.408,0,740.954,1.89683,214.897,746.703,135.099,210.132,21.4017,0.0735803,0,9.52963,0.154094,0.38721,1207.32,14.0191,0.00721941,8.51301,
473,1241.96,2152.07,2488.68,0.577099,74.0405,0,369.279,1.03587,101.442,1466.39,52.7428,72.1588,14.9804,230.709,0,993.085,2.61719,317.406,864.63,130.377,226.756,23.4316,0.0735803,0,9.52963,0.154094,0.38721,1207.32,14.0191,0.00721941,4.56261,
474,1241.96,2096.73,2371.25,0.592329,95.6703,0,352.068,0.865507,80.5195,1400.94,58.2939,94.3047,14.0672,305.127,0,931.497,2.25882,233.96,709.715,159.491,299.585,19.7416,0.0735803,0,9.52963,0.154094,0.38721,1207.32,9.11856,0.00721941,7.42498,
475,1241.96,1896.75,2216.19,0.65478,63.7384,0,207.257,0.611288,32.9489,1473.23,39.079,63.1865,16.6967,252.612,0,756.762,1.95485,208.717,906.969,94.8802,249.711,26.3894,0.0735803,0,9.52963,0.154094,0.38721,1207.32,14.0191,0.00721941,8.51301,
476,1241.95,1862.97,1946.22,0.666647,45.2699,0,216.872,0.672414,38.5416,1455.03,46.1241,44.417,16.0464,189.375,0,667.179,1.96153,171.892,851.823,108.272,188.335,25.4715,0.0737803,0,9.52963,0.154094,0.38721,1207.28,14.0921,0.00721941,8.51301,
477,1241.95,1916.11,2075.31,0.648161,80.7045,0,241.463,0.594116,46.1034,1404.7,48.1702,79.9252,14.4462,277.221,0,749.951,1.63124,202.628,649.793,117.153,274.654,19.3831,0.0737803,0,9.52963,0.154094,0.38721,1207.28,14.0921,0.00721941,8.51301,
478,1241.93,2156.14,2470.12,0.575999,116.705,0,312.562,0.733519,78.7897,1463.55,52.4943,114.863,16.4372,318.536,0,865.775,2.06537,244.243,802.68,133.408,325.056,24.0824,0.0737803,0,9.52963,0.15323,0.38721,1207.28,14.0921,0.00721941,8.51301,
479,1241.93,2060.82,2226.42,0.602641,98.2782,0,236.939,0.8298,78.4867,1477.46,53.3499,99.0407,16.432,283.714,0,677.977,2.26585,260.782,815.324,141.396,285.401,23.8205,0.0737803,0,9.36966,0.0955861,0.38721,1207.28,14.0921,0.00721941,8.51301,
480,1241.91,1774.53,1957.99,0.699855,66.0492,0,194.789,0.525797,58.6706,1340.38,36.3495,65.484,12.2746,287.66,0,698.207,1.73906,243.702,599.627,100.372,285.812,17.0347,0.0737803,0,9.52963,0.15323,0.38721,1207.28,14.0921,0.00721941,3.78774,
481,1241.91,1804.68,1921.04,0.68816,42.7701,0,212.325,0.790269,78.9977,1360.99,60.6136,36.0292,12.1638,157.231,0,640.711,2.39793,289.025,693.283,163.948,137.152,14.782,0.0737803,0,9.98628,0.15323,0.38721,1207.27,14.0921,0.00721941,8.51424,
482,1241.91,2091.13,2628.55,0.593894,97.3869,0,213.516,0.868093,98.4081,1502.14,67.309,95.0529,16.4498,311.666,0,662.916,2.37386,340.032,1021.42,169.213,314.588,26.4056,0.0747624,0,9.98628,0.15323,0.378498,1207.28,14.1252,0.00721941,8.51424,
483,1241.9,2016.02,2418.1,0.616014,74.61,0,266.119,0.68551,59.986,1467.99,57.1709,73.5286,15.9311,249.506,0,767.258,2.27041,256.519,881.406,163.255,244.529,24.3918,0.0750799,0,9.98628,0.15323,0.378498,1207.26,14.1252,0.00721941,8.51424,
484,1241.9,2009.22,2061,0.618099,70.7914,0,321.766,1.15303,86.4367,1382.82,64.7991,68.4513,13.0027,246.214,0,856.358,2.91767,274.908,567.809,170.99,242.469,16.3902,0.0742252,0,9.98628,0.15323,0.378498,1207.26,14.1252,0.00721941,8.51427,
485,1241.9,2030.5,2220.94,0.611621,74.7071,0,247.812,1.0039,77.0752,1490.63,48.7446,73.8865,16.6444,246.735,0,718.332,2.63687,263.686,896.15,119.783,245.623,25.8979,0.0760193,0,9.98628,0.15323,0.378498,1207.26,14.1252,0.00721941,8.51427,
486,1241.89,1899.04,2228.7,0.653958,75.2766,0,232.497,0.72125,74.3272,1366.07,60.5578,76.5173,13.0713,288.119,0,746.516,2.11899,281.414,679.456,161.497,288.626,17.8549,0.0740012,0,9.98628,0.154738,0.378498,1207.26,14.1252,0.00721941,8.51427,
487,1241.89,1910.24,2113.84,0.650124,75.2076,0,237.548,0.555598,67.0047,1392.89,48.4344,74.7301,13.8748,263.979,0,747.819,1.58055,208.546,645.471,131.738,262.966,19.1967,0.075344,0,9.90015,0.154738,0.378498,1207.26,14.2505,0.00721941,8.51427,
488,1241.89,1882.65,1917.76,0.659652,60.427,0,220.105,0.763229,35.9894,1434.36,55.6309,60.0889,15.2845,222.945,0,684.142,2.27445,157.064,778.348,139.708,222.486,22.9785,0.075344,0,9.98628,0.0585017,0.378498,1207.26,14.2505,0.00721941,8.51427,
489,1241.88,1758.41,1940.05,0.706249,41.2429,0,178.932,0.459279,66.4046,1368.41,50.4579,39.6931,12.809,170.243,0,661.45,1.47022,255.129,703.49,149.123,167.066,19.4153,0.075344,0,9.98961,0.153835,0.378498,1207.24,14.2505,0.00721941,8.51651,
490,1241.88,1920.76,1968.84,0.646554,80.9499,0,213.345,0.926704,54.7876,1410.52,65.0978,80.3029,14.8332,277.03,0,660.319,2.56823,216.264,777.308,170.021,275.615,22.8169,0.075971,0,9.98961,0.0382169,0.378498,1207.24,14.2505,0.00721941,8.51651,
491,1241.88,1956.76,1990.33,0.634661,72.0316,0,247.985,0.891193,46.0436,1441.71,61.1193,71.4722,15.5086,238.806,0,719.229,2.5229,195.411,772.951,158.486,238.145,23.1286,0.075971,0,9.99997,0.134767,0.378498,1207.24,14.2185,0.00722465,8.51651,
492,1241.88,1865.08,2058.56,0.665859,62.909,0,209.004,0.57614,46.3107,1403,66.3562,62.5421,14.3771,231.819,0,684.868,1.54501,196.165,768.596,189.617,230.867,22.5765,0.075971,0,9.99997,0.153835,0.378498,1207.24,14.2505,0.00658168,7.00083,
493,1241.88,2104.11,2383.1,0.590217,84.4197,0,311.957,1.06206,53.7955,1488.16,64.0852,83.3503,17.2724,252.474,0,870.03,2.68932,201.063,868.587,167.201,251.992,26.3109,0.075971,0,10.0354,0.153162,0.378498,1207.24,14.2652,0.00658168,8.51651,
494,1241.88,2001.71,2182.55,0.62041,92.1445,0,221.269,0.987751,61.1111,1483.12,35.3327,91.3682,16.3745,321.734,0,687.636,2.61551,250.33,860.367,72.5242,318.49,25.0525,0.075971,0,10.0354,0.153835,0.390591,1207.23,14.1868,0.00642168,8.51651,
495,1241.88,2068.7,2308.8,0.600318,98.617,0,266.584,0.790679,75.3792,1458.95,57.0214,95.5103,15.8518,315.537,0,755.859,2.33393,259.604,772.791,154.975,306.384,22.4221,0.0757372,0,10.0354,0.153835,0.390591,1207.22,14.145,0.00642168,8.51651,
496,1241.88,1970.75,2108.5,0.630154,85.2386,0,248.732,0.799554,50.3162,1414.91,70.8414,84.9515,14.9639,263.121,0,747.218,2.13825,176.536,697.808,182.942,262.501,21.0194,0.0757372,0,10.0354,0.153835,0.390591,1207.22,14.145,0.00642168,8.51651,
497,1241.88,2141.34,2225.97,0.579952,82.5131,0,320.09,1.01271,64.6297,1503.56,70.7606,81.6872,17.0896,235.425,0,833.657,2.74552,207.965,804.313,179.441,233.24,23.7425,0.0757372,0,10.0354,0.153835,0.390591,1207.22,14.145,0.00642168,8.51651,
498,1241.87,1999.02,2260.48,0.621238,80.9533,0,261.937,1.06331,79.3262,1435.65,46.1414,79.8301,14.114,262.579,0,815.462,2.97965,261.156,756.267,138.743,258.844,20.9,0.0757372,0,10.0354,0.154638,0.390591,1207.22,14.145,0.00642168,8.51651,
499,1241.87,1995.82,2295.9,0.622233,72.75,0,296.011,0.839514,81.6154,1406.88,52.1523,71.5807,13.9937,286.648,0,873.741,2.5994,292.304,704.431,141.233,281.653,19.3995,0.0757372,0,10.0768,0.154638,0.38441,1207.22,14.1186,0.00642168,8.51651,
500,1241.87,2130.87,2354.57,0.582798,85.8566,0,256.271,0.890934,93.7687,1538.12,53.0025,84.8795,18.0828,249.136,0,689.874,2.27656,299.786,985.362,110.643,246.099,28.5464,0.0757372,0,4.73805,0.154638,0.38441,1204.46,14.145,0.00642168,8.01763,
