Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,
463,943.808,2052.65,3233.89,0.459801,18.0524,0,57.8345,61.0759,0.58254,1194.37,58.0281,512.889,149.815,27.3889,0,213.529,159.086,1.9626,1012.16,212.62,1538.5,1173.08,7.38586,0,0.0755343,2.17867,0.0122181,881.257,0.116286,15.046,20.0885,
464,943.808,2133.58,4651.52,0.442358,15.1339,0,100.393,85.5622,0.832401,1112.44,101.801,395.403,322.019,18.0939,0,354.996,283.783,2.66224,824.253,351.653,1384.25,2721.48,9.84051,0,0.0755343,7.10592,0.0122181,881.257,0.116296,15.046,20.0885,
465,943.808,2056.35,3484.83,0.458972,17.3232,0,89.1648,73.6716,0.745486,1165.59,90.7723,515.471,103.611,24.3402,0,299.013,228.15,2.50075,916.242,305.804,1718.79,487.362,9.84051,0,0.0775852,17.1627,0.0122181,881.257,0.116296,15.046,20.0885,
466,943.8,1935.86,2901.16,0.487534,14.0307,0,58.8352,81.1506,0.709155,1033.76,59.4116,532.151,155.816,15.646,0,211.033,201.78,2.37567,571.081,217.229,1577.2,920.289,9.84051,0,0.0775852,5.1495,0.0122181,881.257,0.116275,15.046,20.0904,
467,943.8,2024.32,4745.77,0.46623,16.0904,0,41.7939,53.0439,0.612884,1122.8,42.3565,333.874,413.748,23.357,0,189.945,183.591,2.36154,862.197,193.317,1355.55,2552.28,9.84051,0,0.0582602,2.37095,0.0122181,881.257,0.116249,15.046,20.0904,
468,943.8,1798.97,2684.45,0.524634,13.5526,0,81.1912,74.6864,0.380585,1025.45,82.04,448.474,73.1932,15.87,0,290.494,205.458,1.711,591.205,291.789,1463.04,368.387,9.84051,0,0.0656327,13.3802,0.0122181,881.257,0.116249,15.046,20.0904,
469,943.8,2173.3,3434.16,0.434271,17.4586,0,93.4623,83.4361,0.625835,1158.49,93.8345,615.543,110.445,23.8862,0,284.662,214.216,2.14285,850.019,282.799,1753.14,341.49,9.84051,0,0.0656327,3.67181,0.0122181,881.257,0.116249,15.0236,20.0904,
470,943.8,1881.64,2802.93,0.501584,17.1069,0,77.9725,77.2027,0.593261,1151.88,78.2876,423.74,54.8584,24.8798,0,275.489,220.349,2.06557,916.744,280.419,1452.01,137.533,9.39853,0,0.0656327,9.57365,0.0129961,881.257,0.116249,15.0236,20.1074,
471,943.8,2129.03,3189.53,0.443301,15.4059,0,135.082,112.229,1.10068,1100.79,137.688,549.997,76.7393,18.3401,0,394.419,289.337,3.17213,762.137,391.608,1686.81,189.911,6.13797,0,0.0841624,13.0755,0.0128206,881.257,0.116249,15.0236,20.1313,
472,943.797,1872.69,2637.57,0.503979,15.1681,0,74.5003,81.7342,1.0195,1112.44,78.3562,424.62,84.851,17.3545,0,241.454,234.082,3.27269,708.889,265.466,1278.17,219.679,9.75001,0,0.0841624,12.7926,0.0128206,881.257,0.116249,15.0236,19.4398,
473,943.797,1524.31,2081.4,0.619164,14.0106,0,59.4418,46.5345,0.415709,1034.66,59.5405,247.357,62.3439,15.2922,0,238.222,138.575,1.812,541.327,236.458,920.427,190.84,9.84059,0,0.0841624,6.79144,0.0128206,881.257,0.116249,15.0236,20.1257,
474,943.797,1781.3,2653.9,0.529836,16.5088,0,44.4334,49.7496,0.414922,1132.82,44.5365,430.395,62.4361,23.9747,0,164.587,135.233,1.48123,889.832,164.872,1438.48,183.712,9.84065,0,0.0841624,4.15434,0.0128206,881.257,0.116239,15.0236,20.1257,
475,943.797,3673.71,21021.2,0.256905,16.3917,0,46.7304,46.6219,0.459394,1116.32,47.0809,355.04,2045.07,23.7164,0,185.983,173.964,2.10882,861.976,186.878,1307.09,19805.5,9.84065,0,0.0759231,1.74303,0.0127977,881.257,0.116239,15.0187,20.1335,
476,943.797,1979.72,2937.07,0.476731,16.068,0,79.7938,79.7989,0.768316,1106.22,80.1744,492.473,124.423,19.6283,0,255.893,205.556,2.41242,725.68,248.771,1446.04,1685.2,9.84065,0,0.0740478,14.523,0.0127977,881.257,0.116239,15.0139,20.1335,
477,943.797,2730.75,7352.67,0.345618,18.2508,0,92.9879,94.2612,0.90254,1200.16,94.348,564.535,665.309,25.1377,0,275.435,269.67,2.65349,1002.64,278.253,1589.23,5780.71,9.84065,0,0.0740478,4.20148,0.0127977,881.257,0.116239,15.0139,20.1335,
478,943.797,1818.27,2917.39,0.519064,15.5568,0,53.7334,62.7883,0.529816,1112,55.1529,462.474,56.0287,21.6326,0,220.306,215.634,2.21741,847.486,224.609,1615.58,375.669,9.84065,0,0.0740478,5.24099,0.0127977,881.257,0.116229,15.0139,20.1091,
479,943.797,2169.62,3258.89,0.435006,15.7295,0,97.9279,94.8355,0.688544,1087.73,99.7231,669.551,103.437,18.9631,0,300.533,222.289,2.32961,685.049,297.721,1783.55,266.019,9.84065,0,0.0740478,6.26584,0.0127977,881.257,0.116229,15.0139,20.1354,
480,943.795,1468.91,2130.71,0.642515,14.0021,0,33.2821,39.8341,0.307953,1039.05,33.4273,261.628,47.3801,19.2665,0,192.911,135.153,1.58405,720.136,201.776,1257.13,152.652,9.84065,0,0.0740478,5.77783,0.0126005,881.257,0.116229,15.0139,20.1354,
481,943.795,2229.59,3583.13,0.423304,16.9573,0,93.2013,83.9767,0.683996,1163.94,94.1028,621.083,155.645,22.2962,0,302.958,219.58,2.01966,838.011,306.147,1742.82,821.67,9.84083,0,0.0672257,2.33738,0.0126005,881.259,0.116229,15.0139,20.1372,
482,943.794,1860.02,3361.65,0.50741,15.5773,0,61.501,83.2873,0.612343,1097.81,59.0571,325.755,216.42,21.1096,0,227.144,390.38,2.14707,782.747,224.308,1231.94,1708.69,9.84083,0,0.0672257,4.65537,0.0126005,881.259,0.116229,15.0096,20.1372,
483,943.791,2394.04,4709.03,0.394225,15.1021,0,91.527,109.197,0.695146,1104.58,95.3701,611.705,365.863,19.3829,0,279.426,275.504,2.31984,790.517,282.698,1723.69,2679.29,9.33585,0,0.0672257,9.125,0.0126005,881.259,0.116229,15.0096,20.1372,
484,943.791,2500.5,4843.19,0.377441,17.9162,0,81.6529,86.9747,0.738929,1197.5,84.4722,738.082,293.156,26.0587,0,296.794,257.622,2.4096,1030.35,309.378,2038.69,2204.42,9.84083,0,0.0672257,4.20184,0.0126005,881.259,0.116229,15.0096,9.59254,
485,943.791,3352.74,12492.6,0.281498,17.5111,0,117.52,76.8003,0.77526,1150.24,118.168,679.478,1192.24,22.2061,0,335.255,186.394,2.31551,793.41,328.103,1958.11,10805.4,9.84083,0,0.0672257,1.45392,0.0126005,881.259,0.116229,15.0096,20.1337,
486,943.791,2154.38,3889.05,0.438079,17.7914,0,90.3327,121.936,0.926237,1193.22,88.0546,445.644,196.479,26.2009,0,315.435,426.295,2.83677,993.514,313.552,1448.18,1526.74,9.84083,0,0.0789421,1.00984,0.0126005,881.259,0.116229,15.0096,20.1337,
487,943.791,2419.03,5360.93,0.390153,17.146,0,84.5529,75.9017,0.564309,1155.52,83.522,488.563,513.252,22.9278,0,290.799,226.885,2.18982,833.03,290.785,1460.23,3269.96,9.84083,0,0.0789421,4.00715,0.00345256,881.259,0.116229,15.0096,20.1337,
488,943.787,2239.71,4136.57,0.421388,17.1798,0,85.1531,92.8922,0.637266,1165.87,86.983,567.42,223.571,24.3527,0,275.673,267.733,2.11353,936.849,282.096,1682.88,1518.31,9.84131,0,0.0804529,2.87402,0.0126005,881.26,0.116229,15.0096,20.1337,
489,943.787,1932.92,3270.97,0.48827,15.4596,0,61.9275,69.9569,0.806399,1096.62,63.0089,514.589,110.553,19.9579,0,234.122,201.598,2.71211,754.98,242.342,1719.92,512.076,9.84131,0,0.0804529,10.1827,0.0126005,881.26,0.116222,15.0072,20.1337,
490,943.787,1536.28,2388.76,0.614332,14.3509,0,42.5351,38.641,0.532924,1044.51,42.7836,283.135,69.7941,20.3749,0,233.091,141.048,2.26335,751.571,232.351,1253.22,243.349,9.84148,0,0.0804529,16.1345,0.012562,881.261,0.116222,15.0072,20.1337,
491,943.785,2036.94,3427.97,0.463335,14.4002,0,79.5444,80.7895,0.893366,1088.43,82.206,535.567,155.113,17.5331,0,258.298,252.891,3.05549,707.648,262.011,1664.94,1066.66,6.84764,0,0.0779898,8.47894,0.0123754,881.26,0.116222,15.0072,20.1337,
492,943.781,1773.21,2611.48,0.532246,18.0742,0,51.2896,66.6842,0.588167,1192.26,51.8083,327.963,64.5391,27.8765,0,220.972,207.537,2.17803,1014.74,227.573,1139.3,180.516,9.84106,0,0.0779898,10.6534,0.0123754,881.26,0.116222,15.0072,20.1337,
493,943.781,1933.58,2998.96,0.488101,14.6842,0,85.2831,84.0478,0.690252,1081.64,88.0476,492.529,86.6511,18.512,0,301.146,222.992,2.6535,696.904,306.277,1508.46,351.947,9.84106,0,0.0779898,8.28698,0.0123754,881.26,0.116192,15.0046,20.1337,
494,943.778,1741.71,2841.33,0.541868,14.486,0,53.2852,70.9814,0.588742,1046.44,56.3473,429.039,70.5436,21.8949,0,222.112,230.023,2.28594,708.656,241.351,1610.87,202.231,9.84106,0,0.0779898,10.4521,0.0123754,881.26,0.116192,15.0046,20.1522,
495,943.778,1968.39,3772.03,0.479468,13.2458,0,68.9607,53.6326,0.467332,1004.59,69.3094,532.427,225.759,14.7106,0,263.01,182.819,1.91367,565.004,262.435,1795.31,1380.64,9.84106,0,0.0779898,17.1862,0.0123454,881.26,0.116192,15.0046,20.1524,
496,943.778,2192.11,3287.8,0.430534,17.0273,0,97.0909,82.402,0.860066,1155.31,97.6151,661.901,79.9082,22.0658,0,267.346,216.333,2.51018,808.357,261.56,1839.58,235.151,9.84245,0,0.0779898,2.13334,0.0123454,881.265,0.116192,15.0003,20.1524,
497,943.776,1734.16,2613.58,0.544226,14.5531,0,57.5844,70.8035,0.6717,1061.26,58.2562,400.004,71.0288,18.0817,0,216.791,209.106,2.36387,656.213,223.766,1354.95,246.898,9.8424,0,0.0779898,13.7326,0.0123454,881.265,0.116192,15.0003,11.8007,
498,943.776,10625.4,83049.7,0.0888229,17.0944,0,129.183,110.834,0.860676,1150.51,131.214,738.686,8346.99,21.9848,0,370.385,289.472,2.49151,818.762,375.187,2131.14,81988.1,9.8424,0,0.0779898,11.7565,0.0123454,881.265,0.116192,15.0003,20.1537,
499,943.776,2026.32,4439.43,0.465759,13.183,0,62.89,60.5705,0.586468,1005.93,63.8584,434.726,384.568,14.4219,0,247.951,162.39,2.49167,518.75,262.764,1485.43,7271.21,1.47594,0,0.0779898,10.8506,0.0123454,881.265,0.116192,15.0003,20.1563,
500,943.776,1769.93,2867.22,0.533229,14.8071,0,86.795,56.0254,0.443105,1054.39,87.1084,415.709,54.6481,20.0571,0,304.051,187.756,1.70297,721.077,300.201,1509.25,339.377,5.76343,0,0.0858754,5.00044,0.0123206,881.265,0.116192,15.0003,20.1635,
