Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Heave.rear.side_view_swing_arm_angle_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Heave.rear.side_view_swing_arm_angle_l.best,Roll.rear.side_view_swing_arm_angle_l.best,
542,1215.67,1762.85,1680.24,0.689603,2.74492,78.7639,13.5288,1454.47,22.4676,96.2276,94.6478,1.45157,268.329,20.9157,841.868,78.7376,311.541,307.191,0.623998,0.465657,7.3398,1202.37,2.58202,0.321052,0.0887284,
543,1215.66,1658.32,1491.19,0.733069,2.90475,62.242,12.494,1394.23,24.6426,81.2437,80.5599,2.07564,246.628,18.3568,706.337,81.6149,312.112,310.247,0.107908,0.465657,7.3398,1202.37,2.58202,0.321052,0.0887284,
544,1215.66,1621.78,1419.39,0.749588,2.73535,68.1237,11.6684,1382.54,18.7129,69.4494,68.5413,1.55686,252.196,17.0139,676.269,66.7677,254.864,250.634,0.222842,0.465657,7.3398,1202.37,2.57862,0.322197,0.0887284,
545,1215.66,1751.58,1521.96,0.694039,2.88095,74.3549,13.0516,1411.58,19.9515,115.561,114.195,1.85225,253.84,17.4002,671.206,55.7914,314.043,322.541,0.672017,0.465657,7.3398,1202.37,2.57862,0.322197,0.0859765,
546,1215.66,1850.21,1559.09,0.65704,2.83816,91.1294,15.2072,1541.15,25.0894,88.3156,86.4829,1.96146,293.446,24.0383,959.866,68.7645,276.107,272.967,0.335891,0.465657,7.3398,1202.37,2.57862,0.322197,0.0887284,
547,1215.66,1619.13,1489.92,0.750812,2.731,50.3642,12.8651,1414.11,16.8811,61.6332,60.5466,1.70023,240.139,20.574,832.383,58.6741,283.685,277.443,0.471055,0.465657,7.3398,1202.37,2.57862,0.320447,0.0847249,
548,1215.66,1649.38,1393.79,0.737043,2.72851,57.8357,12.3666,1395.03,35.9929,73.6779,71.7523,1.83151,209.509,17.7304,674.119,113.795,256.398,257.287,0.397164,0.465657,7.34,1202.37,2.57862,0.320447,0.0847249,
549,1215.66,1620.63,1482.51,0.750115,2.74589,65.4938,11.7461,1377.9,19.0375,72.6501,71.0572,1.69867,259.722,17.6577,722.323,74.6618,264.568,262.163,0.422258,0.479061,7.34,1202.37,2.57862,0.320447,0.0847249,
550,1215.65,1680.43,1567.34,0.723415,2.51684,48.8213,14.0882,1468.45,24.8537,61.067,60.6392,0.923461,217.724,23.4136,918.037,82.9318,252.564,251.627,1.17328,0.485576,7.34,1202.37,2.57862,0.320447,0.0846303,
551,1215.65,1589.98,1313.89,0.764571,2.56457,70.3313,11.0886,1358.03,21.2361,64.1196,62.6044,1.207,264.956,15.3788,625.096,71.9818,238.252,236.019,0.563358,0.485576,7.34,1202.37,2.577,0.320447,0.0846303,
552,1215.65,1666.74,1454.06,0.72936,2.85145,38.133,14.0574,1457.33,21.1262,66.9507,66.2819,2.02337,180.964,22.2279,842.856,69.7941,236.198,235.19,0.532019,0.485576,7.34,1202.37,2.577,0.320447,0.0846303,
553,1215.64,1628.84,1369.58,0.746323,3.0873,45.3753,12.1471,1373.49,23.2771,86.1657,85.2963,2.27376,206.271,16.8754,668.954,72.0698,278.162,280.25,2.37255,0.485576,7.34,1202.37,2.57692,0.320447,0.0841999,
554,1215.64,1600.65,1176.79,0.759465,2.94316,35.6831,12.7079,1422.89,24.8907,50.8365,50.7024,2.40017,199.989,19.5212,750.435,81.0117,191.382,189.057,0.34728,0.490775,7.33936,1202.37,2.5755,0.319018,0.0841999,
555,1215.64,1780.9,1661.86,0.682599,2.80128,69.2479,13.7222,1451.46,36.8988,103.843,102.925,1.78809,258.954,19.996,794.42,112.141,325.06,321.987,1.51708,0.490775,7.33936,1202.37,2.5755,0.319018,0.0841999,
556,1215.64,1776.13,1705.19,0.684431,2.83087,63.3868,15.2362,1518.91,30.852,72.861,72.0575,1.86478,258.328,25.6416,1022.05,101.66,268.634,264.489,1.18306,0.490775,7.33936,1202.37,2.5755,0.319018,0.0841999,
557,1215.64,1794.56,1435.78,0.677405,2.52463,64.8104,14.6428,1457.49,31.8688,111.994,111.222,1.43025,185.632,19.772,721.336,85.9508,302.624,301.847,0.412733,0.490775,7.33936,1202.37,2.5755,0.319018,0.0841999,
558,1215.64,1789.72,1646.34,0.679234,2.89558,86.4266,14.3333,1484.18,32.5448,86.6309,82.712,1.90241,276.425,20.6055,857.073,104.578,266.831,255.109,0.373019,0.494274,7.33936,1202.37,2.5743,0.319018,0.0841999,
559,1215.64,1686.9,1468.59,0.720635,2.84143,78.5142,12.6251,1421.57,22.7233,75.3513,73.2766,1.7767,259.159,18.4671,778.903,71.1461,262.019,256.066,0.753385,0.494274,7.33936,1202.37,2.5743,0.319018,0.0841999,
560,1215.64,1813.18,1675.91,0.670444,2.82591,105.094,13.5753,1461.66,34.0038,98.9084,97.1171,1.6768,302.365,19.4448,771.766,97.585,327.633,324.421,0.338612,0.494274,4.79898,1202.37,2.5743,0.319018,0.0847249,
561,1215.63,1708.46,1478.59,0.711537,2.98327,54.1806,12.9614,1413.69,30.9095,97.2276,96.5077,2.17916,217.132,18.7086,732.445,105.735,321.438,319.287,1.02039,0.494274,7.33936,1202.37,2.5743,0.316677,0.0832444,
562,1215.62,1625.39,1346.03,0.747891,2.86453,40.4859,13.7,1443.91,13.7566,55.7718,54.9038,1.81969,180.098,22.1319,852.313,49.4523,243.716,238.616,1.29222,0.494274,7.33936,1202.37,2.5743,0.31294,0.0832444,
563,1215.62,1846.05,1626.77,0.658497,2.69213,74.3076,16.0363,1547.12,36.3675,85.2852,84.2431,1.61284,243.531,25.7558,1018.56,106.316,258.81,257.316,0.0536322,0.49707,7.33936,1202.37,2.5743,0.31294,0.0832444,
564,1215.62,1617.41,1184.92,0.751584,2.48023,34.3701,14.4045,1465.77,21.3031,39.8842,39.1925,1.21856,150.656,23.396,896.584,67.0478,151.982,154.994,0.753016,0.49707,7.33936,1202.37,2.5743,0.31294,0.0832444,
565,1215.62,1712.2,1421.95,0.709974,2.80225,86.5438,12.4829,1405.5,25.2202,89.2217,90.4309,1.84363,342.501,17.0453,648.337,79.0277,293.482,300.445,0.521678,0.49707,3.547,1202.37,2.5743,0.31294,0.0832444,
566,1215.6,1833.76,1819.99,0.662903,2.68215,80.1924,15.2607,1513.23,27.4238,97.9616,97.0074,1.61256,285.613,23.5985,930.099,85.8279,328.185,326.421,0.161506,0.496687,7.33998,1202.37,2.5743,0.312804,0.0832444,
567,1215.6,1749.45,1792.07,0.694849,2.92457,83.5868,12.4422,1411.83,25.3812,107.524,105.758,2.07068,305.773,18.3966,769.847,85.3559,359.182,356.937,1.58246,0.461147,7.33998,1202.37,2.5743,0.312804,0.0832444,
568,1215.6,1875.42,1686.65,0.648176,2.71605,87.5202,15.8069,1522.29,38.4047,104.989,103.694,1.62318,251.219,23.7823,891.403,108.266,292.682,291.003,0.619903,0.461147,7.33998,1202.37,2.57475,0.312804,0.0832444,
569,1215.6,1818.93,1640.79,0.668305,3.16619,82.335,15.7212,1552.89,39.2201,63.4244,62.1721,2.72675,305.795,25.3728,1029.82,108.955,222.615,213.15,0.999193,0.461147,7.33968,1202.37,2.57475,0.312804,0.0832444,
570,1215.6,1638.45,1307.13,0.741925,2.72451,69.7003,12.0787,1408.1,22.4441,62.6801,60.7156,1.69724,257.254,17.8498,737.015,76.7752,252.583,245.591,0.579313,0.461147,7.33968,1202.37,2.57475,0.312804,0.0832444,
571,1215.6,1640.87,1274.28,0.74083,2.44626,61.4316,12.5934,1428.04,33.0758,52.4006,50.8797,0.959021,226.366,18.9574,743.436,104.163,201.723,199.473,0.231678,0.461147,7.33998,1202.37,2.57399,0.312804,0.0832444,
572,1215.6,1802.32,1887.51,0.674467,2.94252,85.3917,14.3917,1489.22,32.8079,89.7209,87.8404,2.05969,306.575,23.2974,984.991,104.783,325.629,319.806,0.645375,0.461147,5.65772,1202.37,2.57399,0.312804,0.0832444,
573,1215.59,1789.63,1901.92,0.679241,2.94078,77.2939,14.241,1492.35,27.5843,89.1819,86.0352,2.15512,285.058,23.1558,981.194,89.638,310.904,299.873,1.01408,0.461147,7.33953,1202.37,2.57383,0.304689,0.0832444,
574,1215.58,1891.6,1732.17,0.642621,2.91184,114.796,14.3075,1517.91,25.3778,110.158,106.147,2.02714,332.493,20.9682,884.442,74.9354,304.578,299.852,0.244296,0.461147,6.30816,1202.37,2.57383,0.295704,0.0796407,
575,1215.58,1765.46,1570.29,0.688536,2.59281,82.1531,13.11,1427.38,25.9487,107.636,106.641,1.25956,241.167,19.3335,741.303,85.8914,312.253,310.549,0.862058,0.461147,6.16908,1181.03,2.57383,0.295704,0.0796407,
576,1215.58,1861.36,1859.05,0.653063,3.16753,94.8434,15.1913,1512.49,29.8675,104.334,101.466,2.6581,319.262,24.2252,965.728,79.9786,352.182,346.535,0.724576,0.461147,7.34019,1202.37,2.57383,0.295704,0.0796407,
577,1215.58,1747.02,1765.57,0.695803,2.6603,65.007,14.4565,1490.32,20.4725,77.7486,76.3603,1.54059,267.229,24.2138,997.753,71.5561,298.254,295.735,0.410897,0.461147,7.34019,1202.37,2.57383,0.295704,0.0796407,
578,1215.58,1679.22,1664.85,0.723897,2.67422,75.6218,11.7224,1416.78,27.4259,74.184,70.818,1.33677,301.429,17.486,793.07,100.762,273.416,266.143,0.837952,0.461147,7.34019,1202.37,2.57343,0.295704,0.0796407,
579,1215.58,1642.99,1399.56,0.73986,2.62219,43.0268,14.0119,1445.95,24.9932,56.3914,55.9948,1.36166,183.783,22.3799,857.8,84.7696,198.212,197.53,0.486457,0.485167,7.34064,1202.37,2.57343,0.295704,0.0796407,
580,1215.58,1739.67,1618.46,0.698743,2.9091,67.7301,13.5615,1426.99,31.7929,99.1326,97.5607,2.26583,265.214,18.9871,765.194,91.7493,302.058,297.123,0.854677,0.480687,7.34064,1202.37,2.57343,0.295704,0.0796407,
581,1215.58,1655.15,1363.77,0.734425,2.86326,64.2323,12.5409,1417.92,34.7528,62.3791,60.4616,2.16027,253.02,18.7069,759.446,109.628,216.112,213.693,0.667809,0.480687,7.34132,1202.37,2.57343,0.295704,0.0796407,
582,1215.58,1806.54,1689.78,0.672881,3.05196,97.7176,13.571,1465.47,26.0032,101.113,99.6111,2.49944,306.355,20.5738,818.75,83.2541,328.251,332.862,0.374656,0.466483,7.34132,1202.37,2.57343,0.295704,0.0796407,
583,1215.58,1796.89,1959.49,0.676492,2.7815,88.8257,14.0567,1512.48,23.8485,78.921,75.9793,1.91251,355.384,24.0011,1058.08,75.108,312.932,299.291,0.904854,0.466483,7.34248,1202.37,2.57343,0.295704,0.0796407,
584,1215.58,1687.53,1421.46,0.720329,2.84254,46.5011,14.4761,1480.13,18.1929,63.5318,61.8592,1.96968,193.972,22.9871,887.18,50.1346,228.794,226.155,0.850246,0.466483,7.3421,1202.37,2.57343,0.295704,0.0796407,
585,1215.58,1941.55,1877.31,0.626089,2.73983,93.6515,16.555,1558.36,31.8634,120.033,118.341,1.7282,282.239,24.8997,972.88,84.2948,341.332,337.399,0.708718,0.466483,7.3421,1202.37,2.57343,0.295704,0.0796407,
586,1215.58,1553.49,1259.15,0.782485,2.57738,30.7713,11.8991,1374.76,17.0875,58.4451,57.9424,1.35367,151.282,19.4639,749.244,61.7029,254.015,254.919,0.981548,0.466483,7.34095,1202.37,2.57343,0.295704,0.0796407,
587,1215.58,1783.25,1494.75,0.681665,2.50611,72.8318,12.7754,1401.26,33.4893,130.855,129.537,0.963186,223.786,16.4001,611.286,103.525,335.16,353.974,0.768541,0.466483,7.08715,1202.37,2.57343,0.295704,0.0796407,
588,1215.58,1772.87,1664.22,0.685656,2.84228,75.5761,13.6896,1466.34,32.6531,91.6808,90.0844,1.83239,279.673,19.873,836.295,97.24,294.125,281.482,1.38321,0.466483,3.74159,1202.37,2.57343,0.295704,0.0796407,
589,1215.58,1643.08,1348.99,0.739818,2.54808,41.8163,13.2682,1427.99,20.7145,68.5291,68.2088,1.06547,170.489,20.7297,798.009,78.6736,266.514,263.865,0.39449,0.466483,7.34207,1202.37,2.57343,0.295704,0.0796407,
590,1215.58,1763.31,1625.3,0.689374,2.66569,101.684,13.7557,1498.43,22.3725,63.4157,60.987,1.64828,326.034,22.5048,943.281,69.3604,209.785,205.953,0.41126,0.466483,7.34207,1202.37,2.57356,0.295704,0.0796407,
591,1215.58,1830.27,1603.52,0.664152,3.0662,72.513,15.5116,1496.49,41.6646,101.01,100.014,2.16324,218.402,22.632,849.323,108.037,280.356,279.301,1.60027,0.466483,7.34207,1202.37,2.57356,0.295704,0.0796407,
592,1215.56,1557.77,1258.19,0.780319,2.68764,58.4529,11.2325,1341.1,16.6851,64.6595,62.9461,1.74338,224.283,15.3449,607.248,58.8154,231.826,227.496,1.02759,0.451483,7.34207,1202.37,2.57356,0.284158,0.0796407,
593,1215.56,1591.83,1273.46,0.763619,2.46189,64.3926,11.3275,1362.91,28.0738,61.9669,60.7047,1.17759,214.282,15.7997,605.961,85.0369,245.179,244.566,0.52942,0.451483,7.34207,1202.37,2.57356,0.284158,0.0796407,
594,1215.56,1726.61,1560.86,0.704011,2.61868,81.6396,13.2825,1451.05,26.2438,76.5095,75.2716,1.63446,279.6,19.3863,785.548,72.9755,263.627,263.485,0.279465,0.445108,5.32588,1202.37,2.57356,0.284158,0.0796407,
595,1215.56,1641.1,1318.86,0.740694,2.54205,58.0969,12.5855,1392.97,21.2812,77.0984,76.5279,1.41131,197.22,18.9496,727.453,77.3433,262.409,261.271,0.342892,0.445041,7.34207,1202.37,2.57356,0.284158,0.0796407,
596,1215.56,1552.66,1157.92,0.782888,2.80767,57.8537,11.1287,1357.82,20.2857,51.7912,50.9692,1.80628,230.491,15.0809,601.404,72.5769,216.923,213.208,0.97794,0.444766,7.34207,1202.37,2.5735,0.284158,0.0796407,
597,1215.54,1666.36,1397.96,0.729458,2.6337,65.2302,13.3198,1433.38,22.9393,64.8037,64.0558,1.39085,231.398,20.7601,797.004,69.8003,238.812,240.645,0.0115131,0.444766,7.3421,1202.37,2.5735,0.279676,0.0765757,
598,1215.54,1825.09,1607.41,0.666014,2.82791,54.1154,17.1134,1569.99,36.8809,72.5947,71.5716,1.94829,193.361,27.1613,1010.05,104.26,244.438,245.764,0.678622,0.426583,7.3421,1202.37,2.5735,0.279676,0.0765757,
599,1215.54,1606.54,1216.88,0.75662,2.6092,62.1123,11.6932,1366.9,26.4284,69.2132,67.5802,1.36271,215.833,16.5928,641.728,93.1705,215.886,211.82,0.520347,0.426583,7.3421,1202.37,2.57317,0.279676,0.0765757,
600,1215.54,1820.86,1556.77,0.667562,3.07358,100.675,14.4441,1500.3,33.9751,83.9979,84.3988,2.35003,325.838,22.0663,852.242,97.7268,252.071,261.003,0.134561,0.426583,7.3421,1202.37,2.57317,0.279676,0.0765757,
601,1215.53,1581.78,1196.55,0.768454,2.70862,56.9399,10.873,1350,20.5193,70.9635,69.7807,1.62583,225.5,15.1634,614.591,62.9344,233.979,233.352,0.566085,0.426583,7.3421,1202.37,2.57317,0.274141,0.0765757,
602,1215.53,1762.14,1474,0.6898,2.99185,74.5836,13.7627,1455.84,39.6217,86.4421,88.9012,2.10901,307.288,20.6034,773.982,118.192,266.421,275.512,0.339579,0.426583,7.3421,1202.37,2.57317,0.274141,0.0765757,
603,1215.53,1737.47,1393.06,0.699597,2.99739,44.5963,15.0484,1503.05,39.3581,66.7684,65.6543,2.25718,223.615,22.9752,895.699,106.609,220.586,216.64,0.0441853,0.417596,7.3421,1202.37,2.57317,0.274141,0.0765757,
604,1215.53,1532.8,1271.81,0.793011,2.5823,37.4975,11.5989,1358.79,21.4359,50.8391,50.0605,1.20413,174.902,18.0319,716.633,79.1985,215.639,210.588,2.12699,0.417596,7.3421,1202.37,2.57317,0.274141,0.0765757,
605,1215.53,1821.16,1711.12,0.667447,2.92388,98.4895,14.0004,1514.99,35.9522,77.8015,77.0056,2.05358,385.859,22.0965,967.216,100.844,275.734,275.254,1.1307,0.417596,7.3421,1165.51,2.57317,0.274141,0.0765757,
606,1215.53,1549.88,1150.28,0.784272,2.3581,40.0462,11.7973,1371.87,23.2677,50.4311,50.1071,0.689884,174.139,17.4945,675.925,84.1417,218.986,216.096,0.285927,0.417596,7.3421,1202.37,2.57187,0.274141,0.0765757,
607,1215.52,1598.81,1413.34,0.760265,2.59941,47.969,11.8694,1379.59,22.0769,67.5133,67.1836,1.2932,202.792,18.9363,743.807,76.3475,263.063,262.576,0.666493,0.417596,7.34283,1202.37,2.57187,0.273407,0.0867739,
608,1215.52,1746.1,1575.89,0.696131,2.94415,85.0807,12.67,1415.45,27.641,101.673,100.642,2.03846,295.65,16.5852,644.703,79.2006,322.588,320.7,1.48486,0.417596,6.00981,1202.37,2.57169,0.273407,0.0867739,
609,1215.52,1666.21,1386.67,0.729508,2.68844,53.9025,13.6419,1456.15,24.1473,58.2395,57.4414,1.58446,209.29,21.4427,849.387,75.976,217.243,211.925,1.16062,0.417596,7.34287,1202.37,2.57139,0.273407,0.0867739,
610,1215.52,1694.3,1664.13,0.717415,2.71704,98.4986,12.2412,1424.7,23.9601,67.3689,64.8131,1.33703,314.479,19.0268,876.472,80.2067,246.809,238.245,2.04623,0.417596,7.00462,1202.37,2.57139,0.273407,0.0867739,
611,1215.51,1521.36,1274.43,0.798963,2.7175,44.8136,11.9621,1367.07,12.7783,41.5551,40.4648,1.81798,223.836,17.8313,725.399,52.1476,183.354,182.193,0.523443,0.412729,7.34287,1202.37,2.5636,0.272867,0.0867739,
612,1215.51,1549.83,1073.84,0.784286,2.61003,31.9307,12.4606,1396.58,13.714,46.7666,45.7689,1.3137,143.595,19.9261,772.41,51.5002,190.102,187.64,0.769335,0.411137,7.34286,1202.37,2.5636,0.272867,0.0867739,
613,1215.51,1643.95,1375.46,0.739383,2.74326,70.6855,12.1882,1390.04,26.88,71.3325,70.0836,1.81501,238.381,17.4371,677.132,83.308,225.047,227.402,0.563346,0.411137,7.34286,1202.37,2.5636,0.272867,0.0867739,
614,1215.51,1694.03,1464.83,0.717525,2.83396,65.2189,12.6173,1417.73,20.8333,88.3703,86.43,1.87003,237.857,17.7081,721.856,69.2643,288.674,281.578,0.731652,0.407124,7.34286,1202.37,2.5636,0.270761,0.0867739,
615,1215.51,1941.03,2010.56,0.62622,3.01862,95.3063,15.9054,1556.6,36.7212,117.759,115.711,2.39382,321.168,23.716,972.644,102.939,342.351,340.993,0.606407,0.407124,7.34286,1202.37,2.5636,0.267094,0.0867739,
616,1215.51,1516.52,1070.49,0.801512,2.65953,42.6262,11.1334,1347.31,19.5777,47.3791,45.8312,1.70313,182.085,17.4403,686.636,69.2227,202.305,196.231,0.580432,0.406089,7.34268,1202.37,2.5636,0.267094,0.0867739,
617,1215.51,1916.08,1795.79,0.634372,2.88932,82.3016,15.8281,1525.11,41.1197,124.634,124.197,2.06004,251.635,23.8848,920.278,112.483,337.446,348.003,0.5016,0.406089,7.34268,1202.37,2.5627,0.267094,0.0967543,
618,1215.5,1698.27,1266.17,0.715731,2.67401,54.6341,13.0052,1415.11,35.0903,89.1617,88.5927,1.60303,176.061,18.6111,701.515,96.8328,288.071,279.982,0.537609,0.406089,7.34268,1202.37,2.5627,0.267094,0.0967543,
619,1215.5,1626.13,1217.17,0.747481,2.81882,71.7602,11.4642,1375.27,18.9096,73.6893,72.2195,1.61046,261.146,13.3892,526.715,67.3871,258.066,250.143,1.92299,0.403172,7.34268,1202.37,2.5627,0.267094,0.0967543,
620,1215.5,1666.88,1299.94,0.729206,2.97823,48.7556,13.29,1427.47,23.5662,75.6388,75.1784,1.99179,161.283,19.6945,729.593,77.978,260.274,258.829,0.945739,0.403172,3.29985,1202.37,2.56227,0.267094,0.0967543,
621,1215.5,1738.63,1681.99,0.699113,2.83203,54.8477,14.1568,1461.45,22.9679,91.5423,90.8313,1.8304,235.209,22.0818,857.168,73.1373,312.592,310.413,2.22242,0.397575,7.34268,1202.37,2.56227,0.267094,0.0970405,
622,1215.5,1824.39,1750.47,0.666249,2.74323,87.8729,15.0582,1495.35,27.7518,98.3278,97.2934,1.87097,279.799,23.2229,896.687,82.3602,309.374,307.592,0.488644,0.397575,7.34268,1202.37,2.56218,0.267094,0.0976321,
623,1215.5,1819.52,1966.49,0.668034,2.79445,82.5384,14.937,1526.24,25.5435,84.997,82.4673,1.8043,309.717,25.193,1109.89,88.716,293.59,284.407,1.27721,0.397575,7.34267,1202.37,2.56218,0.267094,0.0976321,
624,1215.5,1715.54,1450.57,0.708523,2.97679,62.9983,13.1411,1439.02,36.351,82.5501,78.5024,2.10018,246.6,19.5511,787.235,106.325,242.721,236.158,0.963385,0.397575,7.34252,1202.37,2.56218,0.267094,0.0917491,
625,1215.49,1849.77,1966.57,0.657103,2.76175,89.6062,14.5661,1482.52,28.5805,116.272,115.469,1.78651,311.435,22.4705,875.328,89.8316,384.162,390.189,0.288106,0.397575,4.05486,1202.37,2.56132,0.267094,0.0917491,
626,1215.49,1800.86,1837.13,0.674949,2.76797,59.6306,15.1834,1510.64,34.9563,89.4649,88.2207,1.83915,272.103,24.1739,971.161,153.427,335.725,330.652,0.806893,0.392538,7.34252,1202.37,2.56132,0.264822,0.0917491,
627,1215.49,1690.53,1482.78,0.718998,2.66241,58.6279,12.5053,1438.38,21.7372,79.5437,77.0751,1.57981,249.709,19.3206,813.966,79.4256,291.462,286.618,1.01352,0.392538,7.34252,1202.37,2.56118,0.264822,0.103121,
628,1215.49,1678.18,1516.15,0.724288,2.91268,78.8926,11.8524,1403.88,24.0977,79.439,77.1097,1.9953,290.691,15.9167,756.299,78.0658,269.986,262.296,1.68194,0.392538,7.34252,1202.37,2.55916,0.264822,0.103121,
629,1215.48,1725.57,1561.89,0.704394,2.80676,53.0802,14.9081,1482.74,29.9671,71.3974,70.6714,1.85211,219.928,24.7874,976.044,95.7837,245.809,243.461,0.168881,0.392538,7.34267,1202.37,2.55916,0.264822,0.103121,
630,1215.48,1732.48,1472.21,0.701586,2.75722,37.1897,14.526,1463.67,23.1766,95.7429,95.4167,1.51341,166.812,20.791,768.979,72.2548,294.51,294.049,0.56166,0.392206,7.34267,1202.37,2.55916,0.264822,0.103121,
631,1215.48,1805.75,1573.93,0.673119,2.77092,53.8235,15.1044,1490.01,32.2306,106.148,105.664,1.71557,201.012,22.4708,859.677,84.8049,308.925,310.156,1.51477,0.392538,7.34268,1202.37,2.55916,0.264822,0.103121,
632,1215.48,1527.33,1089.02,0.795823,2.56757,45.6549,11.8569,1396.21,16.7269,27.3708,26.9388,1.11592,219.435,18.2347,745.384,59.3933,148.962,139.879,1.35696,0.392538,7.3427,1202.37,2.55916,0.264822,0.103121,
633,1215.48,1789.92,1699.24,0.679072,2.78471,67.1798,14.0093,1470.28,18.3992,109.443,107.82,1.61823,245.789,21.9294,909.613,49.327,343.239,357.03,0.635548,0.392092,7.3427,1202.37,2.55916,0.264822,0.103121,
634,1215.48,1768.13,1667.1,0.687442,2.59529,82.4743,13.5874,1453.96,14.9523,101.073,99.4832,0.999976,256.549,21.2543,871.792,44.7982,323.209,317.146,1.33549,0.392092,7.34264,1202.37,2.55916,0.264822,0.103121,
635,1215.48,1673.22,1220.9,0.726433,2.65295,53.9217,12.4815,1407.48,42.8434,77.3947,76.4495,1.44337,191.245,18.7575,725.668,122.167,249.857,248.832,0.409624,0.392092,3.33082,1202.37,2.55916,0.264822,0.103121,
636,1215.48,1636.03,1412.47,0.742947,2.43012,50.9267,12.6847,1414.91,16.1282,69.9089,69.0367,0.851759,206.607,19.754,770.168,50.8498,258.791,255.628,0.346986,0.392092,7.34264,1202.37,2.55916,0.264035,0.103121,
637,1215.48,1708.35,1306.65,0.711494,2.87604,62.1924,13.4687,1457.67,27.4761,71.963,72.7045,1.95811,227.195,20.9971,832.121,81.9972,240.06,241.029,0.475251,0.38969,7.34264,1202.37,2.55916,0.261965,0.108076,
638,1215.48,1891.9,1901.97,0.642465,2.92501,86.4406,15.2213,1505.44,30.4927,126.458,124.918,2.15941,300.347,22.7467,909.589,81.7957,369.372,352.232,0.870761,0.386492,7.34264,1202.37,2.55916,0.261965,0.108076,
639,1215.48,1708.38,1405.17,0.711482,2.77526,40.527,14.096,1442.28,29.8191,89.797,89.0786,1.98454,162.814,19.766,731.958,89.8973,287.261,282.394,0.922013,0.386492,7.34264,1202.37,2.55916,0.261965,0.108076,
640,1215.48,1761.5,1481.82,0.690025,2.89592,78.3486,14.772,1489.44,30.0631,74.4353,71.5499,2.23145,240.502,22.7877,889.914,81.6655,248.112,234.55,0.224526,0.386492,7.34264,1202.37,2.55954,0.261965,0.108076,
641,1215.48,1776.35,1625.12,0.684258,2.92458,67.9116,15.3263,1519.28,32.544,69.8804,68.4813,2.0443,263.657,24.5203,984.59,102.22,256.113,251.422,0.0884275,0.38969,7.34264,1202.37,2.55954,0.261965,0.108076,
642,1215.48,1756.59,1382.29,0.691953,2.9681,51.6576,16.3597,1544.01,23.9023,59.0105,58.683,2.11912,185.733,25.334,973.084,71.5464,221.239,219.347,0.632348,0.38969,7.34264,1202.37,2.55954,0.261965,0.108076,
643,1215.48,1569.2,1156.6,0.774588,2.58133,36.7595,12.0327,1376.1,22.3627,60.2494,59.1075,1.43534,150.693,17.6297,668.357,72.4737,205.751,203.835,0.580538,0.38969,5.06439,1202.37,2.55954,0.261965,0.123181,
644,1215.48,1770.94,1577.97,0.686349,2.79208,50.2063,15.7232,1521.38,41.8835,69.6795,69.2711,1.86957,184.745,26.0471,1013.67,123.298,253.19,253.928,0.48021,0.38969,7.34264,1202.37,2.55954,0.261965,0.123181,
645,1215.48,1727.44,1596.96,0.70363,2.85104,74.1205,13.5189,1438.72,29.844,84.7349,83.6511,2.22068,262.981,20.7633,845.956,89.0916,281.429,279.242,0.531699,0.38969,7.34264,1202.37,2.55954,0.261965,0.121297,
646,1215.48,1710.94,1392.89,0.710414,2.84752,99.9215,12.2197,1431.07,25.9942,71.1937,67.6982,1.92774,320.616,17.8494,742.24,83.3786,246.228,239.74,0.615653,0.38969,7.34264,1202.37,2.55954,0.26142,0.116536,
647,1215.48,1867.59,1755.05,0.650826,2.80281,79.3678,16.4015,1550.7,35.0298,93.8662,89.4212,1.94684,293.895,25.2636,1040.37,96.475,278.291,273.054,0.331319,0.38969,7.34264,1202.37,2.55954,0.26142,0.116536,
648,1215.48,1633.27,1406.13,0.744197,2.55316,56.7345,12.4743,1422.74,22.345,58.7728,57.6495,1.34081,257.58,18.7872,777.458,88.3698,214.038,210.44,0.763106,0.394224,7.34246,1202.37,2.55954,0.26142,0.116536,
649,1215.48,1670.05,1542.79,0.727808,2.86147,65.3217,13.3276,1423.58,25.0766,70.3295,69.5517,1.83911,257.665,20.5401,807.855,77.5515,287.02,285.128,1.04372,0.394224,7.34246,1202.37,2.55884,0.26142,0.116536,
650,1215.47,1639.05,1446.16,0.741571,2.89076,68.5945,11.8293,1374.62,23.3005,79.336,78.4776,2.02562,236.473,16.082,617.73,81.0622,286.184,285.656,1.88558,0.394224,7.34246,1202.37,2.55831,0.260923,0.116536,
