Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
1344,719.205,3059.8,26927.5,0.23505,12.1225,0,1931.57,54.1642,5.07173,824.47,55.7836,118.668,57.9464,19.995,0,26488.4,258.874,4.70326,799.113,259.641,306.956,329.73,7.63145,0,0.425049,0.875721,3.99691,597.871,2.14391,46.7313,1.43483,
1345,719.205,1145.94,1701.34,0.627613,12.7924,0,31.6895,64.9517,4.88949,798.448,66.3566,117.466,49.3437,21.2951,0,1717.96,279.327,4.35493,634.706,280.276,290.172,233.677,7.63145,0,0.424944,0.875849,3.97618,655.925,2.14391,46.7313,1.43483,
1346,719.205,1431.24,6062.36,0.502506,11.3403,0,414.475,45.2232,5.05805,756.558,46.6919,115.335,36.5543,16.3445,0,5632.4,197.226,4.63691,442.126,199.485,300.045,184.33,7.63145,0,0.424944,0.875849,3.99691,655.925,2.14391,46.7313,1.43483,
1347,719.205,1030.37,1954.03,0.698003,10.5165,0,21.6216,43.7606,4.61808,786.707,45.2921,81.0098,36.8498,14.6378,0,412.69,239.598,3.34823,1004.14,241.851,191.72,344.716,7.63124,0,0.424944,0.875849,3.64503,655.925,2.14391,46.7337,1.43483,
1348,719.205,1031.94,1379.36,0.696946,11.2218,0,28.4312,35.0804,4.58023,768.401,36.3752,105.519,42.3284,17.1068,0,146.533,201.504,3.18315,513.213,202.348,256.493,226.838,7.63124,0,0.424944,0.641363,3.8407,655.925,1.13645,46.7337,1.43483,
1349,719.205,4240.89,39014.2,0.169588,11.1158,0,3211.55,45.1149,4.71641,753.114,46.4502,133.644,35.1889,16.694,0,38625.6,225.431,3.83628,488.23,225.863,340.246,193.01,7.23395,0,0.424944,0.875849,3.8731,655.925,2.14407,46.5592,1.43483,
1350,719.205,1078.06,1742.55,0.667127,11.4552,0,26.1436,48.3843,4.63836,793.149,50.1876,100.012,44.0918,16.7118,0,3172.13,233.355,3.51799,789.214,238.107,250.905,271.994,7.63124,0,0.424944,0.875849,3.59412,655.925,2.14407,46.7337,1.43483,
1351,719.205,1684.1,5141.66,0.427056,12.8855,0,459.073,78.109,5.16985,845.649,79.6698,131.03,72.5147,20.32,0,3957.87,305.076,4.68189,836.794,306.886,313.283,359.299,7.63124,0,0.424944,0.875849,3.99399,655.925,2.14407,46.7337,1.43483,
1352,719.205,1191.24,3115.5,0.603745,9.70077,0,200.291,41.2047,4.83804,743.797,42.5655,109.504,39.3389,11.2956,0,2027.35,210.265,4.0235,551.365,211.245,274.165,261.308,2.7178,0,0.424944,0.875849,3.99691,636.501,2.14407,46.7337,1.43483,
1353,719.205,1166.64,2101.1,0.616476,11.8236,0,26.8429,61.4956,4.42985,811.449,63.0844,116.968,70.5465,19.6716,0,223.694,302.683,2.35239,878.304,304.715,311.007,351.662,7.631,0,0.424944,0.875849,3.7199,655.925,2.14407,46.7337,1.43482,
1354,719.205,1097.18,1644.03,0.655504,11.8901,0,25.8637,51.4888,4.84027,782.568,53.0498,119.244,48.233,19.2389,0,123.926,240.528,4.2692,635.394,243.424,302.08,256.129,7.631,0,0.424944,0.875849,3.99534,655.925,2.14407,46.7337,1.43482,
1355,719.204,950.274,1102.07,0.756838,11.0642,0,23.2734,24.6907,4.68217,748.959,25.9222,94.2965,17.3865,17.7753,0,125.197,149.52,3.72616,483.565,153.103,253.126,109.014,6.36168,0,0.424944,0.875849,3.99691,644.973,2.14407,46.7337,1.43482,
1356,719.204,1265.9,3012.98,0.568136,11.3369,0,231.468,42.5174,5.37108,755.46,43.8544,139.666,36.2261,15.7336,0,2145.44,172.259,5.56508,425.11,168.828,354.965,158.654,7.631,0,0.424944,0.875849,3.69338,655.925,2.14407,46.7337,1.43482,
1357,719.204,968.157,1623.52,0.742859,9.27079,0,96.1673,25.3576,4.37528,697.668,26.6011,93.5084,15.2084,10.7698,0,1116.89,152.637,2.58587,302.53,154.487,264.339,107.717,7.631,0,0.424944,0.875849,3.99691,655.925,2.14407,46.7337,1.43482,
1358,719.204,1150.22,1856.21,0.625277,11.693,0,77.7833,52.9912,4.93519,771.326,54.527,124.457,52.5045,17.3069,0,714.522,251.787,4.46546,496.191,247.636,324.865,246.609,7.631,0,0.424944,0.875849,3.99699,655.926,2.11951,46.7337,1.43482,
1359,719.204,1072.64,1682,0.670501,10.5893,0,77.5899,42.3401,5.03565,761.479,43.9268,90.6379,41.0381,14.9421,0,534.322,221.334,4.75737,554.36,223.708,231.325,252.134,7.631,0,0.424944,0.875849,3.99699,655.926,1.50259,46.7337,0.768552,
1360,719.204,1145.07,2329.56,0.628087,10.7085,0,121.607,61.3255,4.58718,754.464,63.0218,82.0979,47.2595,14.898,0,1310.46,299.894,3.23655,531.504,298.74,200.068,261.544,7.631,0,0.424944,0.876296,3.99699,655.926,2.14407,38.8944,1.43482,
1361,719.204,1191.25,2407.01,0.60374,11.0174,0,119.11,54.2585,4.83856,786.802,56.3319,98.6746,60.2166,16.7765,0,1292.79,264.23,3.99999,733.185,269.122,256.203,325.611,7.631,0,0.424944,0.876296,3.99699,655.926,2.1443,46.7337,1.43482,
1362,719.204,1733.63,7866.84,0.414854,11.1598,0,645.806,58.9162,4.97781,785.405,60.6732,103.357,63.337,16.4616,0,7228.78,285.929,4.5369,632.986,289.053,247.102,328.159,7.631,0,0.424944,0.876296,3.78444,655.926,2.1443,46.7337,1.435,
1363,719.204,985.918,1380.29,0.729477,11.0327,0,23.3225,41.0142,4.56294,742.631,42.441,92.067,28.8463,19.1418,0,587.191,224.711,3.19194,519.767,226.147,238.445,216.079,7.631,0,0.424944,0.875849,3.553,655.926,2.1443,46.7337,1.435,
1364,719.204,1141.45,1714.52,0.630079,11.7875,0,84.43,52.8455,5.2232,776.378,54.1016,121.468,35.216,18.7261,0,764.574,212.346,5.04866,511.698,210.095,304.515,181.687,4.4348,0,0.424944,0.876177,3.76539,655.926,2.1443,46.7337,1.21248,
1365,719.204,863.407,778.371,0.832984,8.77099,0,17.0175,29.6875,4.3885,685.067,30.9461,72.4237,15.1063,7.43876,0,137.426,171.196,3.29093,215.418,171.945,182.719,100.984,7.631,0,0.424944,0.876177,3.68128,655.926,2.1443,46.7337,1.435,
1366,719.204,1056.63,1695.55,0.680657,10.6618,0,18.3769,45.6897,4.9046,768.392,47.3509,98.854,62.4036,15.0527,0,83.1201,246.002,4.319,667.257,247.83,260.798,321.67,7.631,0,0.424944,0.876177,3.99699,655.926,2.1443,46.7337,1.43506,
1367,719.204,1064.97,1347.09,0.675326,11.5082,0,37.5903,45.7043,5.10303,763.026,47.155,118.747,36.1384,17.3517,0,168.488,191.115,4.72423,489.953,191.796,302.759,198.062,7.631,0,0.424944,0.511463,3.56453,655.926,1.10651,46.7337,1.43506,
1368,719.204,1217.87,2187.41,0.590545,12.5859,0,85.4295,68.2508,4.47151,823.829,67.602,96.9988,58.6977,19.9133,0,721.402,296.558,2.82096,907.123,290.119,218.814,326.813,7.631,0,0.425981,0.876177,3.82785,655.926,2.1443,46.7337,0.894372,
1369,719.204,1079.44,1697.79,0.666278,10.2882,0,33.4349,53.269,4.68089,761.264,55.3791,102.537,58.5827,13.9282,0,167.276,263.962,3.52281,574.82,270.151,267.534,302.354,7.631,0,0.425981,0.876116,3.99699,655.926,2.1443,46.7354,1.43506,
1370,719.204,1110.67,2257.89,0.647541,10.543,0,100.996,44.8024,4.90139,755.369,46.8361,95.3855,51.8363,15.0204,0,1140.72,215.933,4.31063,516.703,219.14,242.663,285.422,7.63074,0,0.425981,0.876177,3.99699,655.926,2.1443,46.7354,1.43506,
1371,719.204,1249.35,3812.94,0.575663,10.1429,0,199.923,52.0221,4.55967,779.957,53.4998,94.2893,54.9561,13.8907,0,2114.64,240.53,3.45293,869.841,242.237,232.096,330.35,5.43616,0,0.425981,0.876177,3.58897,655.926,2.1443,46.7354,1.43506,
1372,719.204,1032.19,1619.44,0.696772,10.6886,0,43.7024,46.8821,4.70253,752.13,48.2708,92.2445,33.5727,14.6749,0,373.749,240.815,3.74074,589.227,241.974,227.401,241.421,7.63074,0,0.425981,0.876177,3.99699,655.926,2.14458,46.7354,1.43506,
1373,719.204,1090.03,2238.52,0.6598,10.4675,0,79.0843,45.5794,4.75545,780.7,47.1665,84.7996,37.4803,15.885,0,740.936,269.503,3.98224,1063.22,272.599,204.118,309.176,7.63074,0,0.427252,0.876177,3.99699,655.926,2.14458,46.7354,1.43506,
1374,719.204,2106.35,11817,0.341445,11.0647,0,1029.04,66.6494,4.68712,773.832,68.1355,106.764,46.1765,16.7844,0,10510.1,305.691,3.41899,719.738,307.397,275.562,284.083,7.63074,0,0.427252,0.876177,3.99813,655.926,2.14458,46.7354,1.43506,
1375,719.204,1197.79,2009.05,0.600445,12.1844,0,95.9779,57.0797,4.96959,808.227,58.491,117.118,43.7374,18.7405,0,1142.28,266.013,4.19675,668.911,268.714,287.025,273.099,0.453405,0,0.427252,0.876177,3.99813,655.926,2.14458,46.7372,1.43506,
1376,719.204,1284.1,3681.58,0.560084,10.6266,0,314.822,28.8293,4.63621,744.677,30.1797,112.724,37.6052,15.6052,0,3116.85,184.381,3.56066,450.443,184.725,302.342,209.311,7.63049,0,0.427252,0.876177,3.99813,655.926,2.14458,46.7367,1.43506,
1377,719.204,1269.97,3211.19,0.566315,11.1695,0,220.781,50.1316,5.22481,758.327,51.436,132.478,40.4243,16.0413,0,2604.82,211.777,5.09636,458.462,208.954,327.026,176.746,6.35005,0,0.427252,0.876177,3.48881,655.926,2.14485,46.7372,1.43506,
1378,719.204,1847.18,8935.32,0.389352,12.7467,0,789.831,42.2323,4.97991,798.717,43.7142,125.363,29.6001,20.9527,0,8501.83,178.224,4.47968,579.673,180.778,311.96,181.263,4.86758,0,0.427252,0.876177,3.31821,655.926,1.6773,46.7372,1.43506,
1379,719.204,1106.31,2067.27,0.650093,10.8723,0,157.338,35.2927,4.76666,735.712,36.4852,113.354,12.4878,15.623,0,1581.03,179.53,4.21936,401.974,179.272,298.187,77.2623,7.63049,0,0.427252,0.876177,3.38762,655.926,2.14485,46.7372,1.43506,
1380,719.204,1105.54,1484.49,0.650547,12.1113,0,53.5071,60.2141,4.94811,778.274,61.544,90.6052,44.333,18.6169,0,260.612,274.568,4.27257,505.466,275.238,187.185,208.741,7.63049,0,0.427252,0.876177,3.84523,655.926,2.14506,21.0719,1.43506,
1381,719.204,956.204,1131.19,0.752145,10.2479,0,24.2818,34.29,4.56419,730.243,35.6694,81.9345,34.9731,14.3651,0,140.5,176.036,3.47335,410.385,179.71,180.708,174.257,7.05364,0,0.427252,0.876177,3.9992,651.63,2.14509,46.7372,1.43506,
1382,719.204,1209.27,3319.16,0.594743,10.0976,0,252.746,45.5223,4.5514,718.925,46.7434,100.552,30.1292,11.9789,0,2715.06,192.187,3.27454,306.073,191.914,250.065,160.827,7.63049,0,0.427252,0.876177,3.90806,655.926,2.14509,46.7372,1.43506,
1383,719.204,1315.2,3216.7,0.546841,10.7136,0,362.217,28.589,4.85124,739.687,29.9026,115.299,23.936,15.3584,0,2442.82,141.429,4.26424,404.646,143.48,315.909,154.59,7.63049,0,0.426206,0.876177,3.51092,655.926,2.14509,46.7372,1.43506,
1384,719.204,1044.38,1614.28,0.688641,11.029,0,24.0206,37.0826,4.90759,771.42,38.8787,95.6235,61.4197,16.3251,0,326.107,196.934,4.34969,597.05,198.365,243.857,447.368,7.63049,0,0.426878,0.876177,3.9992,655.926,2.14509,46.7372,1.43506,
1385,719.204,1235.2,3069.1,0.582258,11.3354,0,170.564,48.1292,4.81288,798.295,49.779,106.398,45.8841,18.3668,0,2102.53,262.19,4.11464,931.601,265.499,285.797,275.409,7.63049,0,0.426878,0.876177,3.9992,655.926,1.47105,46.7372,1.43491,
1386,719.204,1215.67,2222.53,0.591612,11.6689,0,72.5977,62.9113,4.65747,813.529,64.8073,126.329,59.1678,17.322,0,484.867,292.669,3.24921,894.139,291.009,327.005,344.97,7.63049,0,0.426878,0.876177,3.9992,655.926,2.14509,46.7372,1.01456,
1387,719.204,1011.21,1628.07,0.71123,9.1315,0,72.1669,35.8187,4.81147,718.456,37.3456,96.2664,37.2145,8.64264,0,776.219,205.659,4.2232,412.505,207.335,259.376,247.03,7.63049,0,0.426878,0.876177,3.9992,655.926,2.14509,46.7372,1.43523,
1388,719.204,1194.76,2104.25,0.601967,10.6303,0,145.916,60.1459,5.01853,735.908,62.091,124.461,50.5843,12.5093,0,1104.49,266.106,4.68289,345.065,268.389,319.539,229.56,7.63049,0,0.426878,0.876177,3.84537,655.926,2.14509,46.7372,1.4354,
1389,719.204,1040.66,1523.75,0.691103,10.9531,0,62.139,43.3003,4.42162,743.979,44.6567,97.2316,33.9797,16.9487,0,580.022,218.901,3.0238,461.805,219.497,251.909,172.783,7.63049,0,0.426878,0.876177,3.85155,655.926,2.14509,46.7372,1.4354,
1390,719.204,1131.53,2082.01,0.635602,9.91507,0,112.584,51.8351,4.60619,738.621,53.1571,113.645,47.1681,12.4518,0,1201.06,230.264,3.17656,397.916,229.083,305.202,236.44,6.50015,0,0.426878,0.876177,3.39187,655.926,2.14509,46.7372,1.43524,
1391,719.203,1256.85,2339.73,0.572227,11.8966,0,122.617,72.126,4.70142,795.253,73.6032,119.825,56.8285,18.3366,0,1171.52,302.497,3.67096,607.394,302.938,317.471,293.654,7.63026,0,0.426878,0.876177,3.97129,655.926,2.14509,46.508,1.4354,
1392,719.203,1131.39,2218.93,0.63568,11.8296,0,98.9136,41.1175,4.46224,797.287,42.5805,95.3343,39.8669,19.419,0,1077.97,241.007,2.76984,747.442,246.557,228.867,284.385,7.62998,0,0.426878,0.876177,3.80923,655.926,2.14478,46.7372,1.4354,
1393,719.203,1014.84,1975.25,0.708685,9.33587,0,126.535,29.1686,4.44946,698.712,30.4479,100.996,15.1973,9.20448,0,1552.57,147.35,2.59739,253.545,147.464,264.262,112.185,7.62998,0,0.426627,0.87697,3.9997,655.926,2.14478,46.7371,1.4354,
1394,719.203,1244.14,3793.69,0.578072,10.9877,0,249.384,46.4811,4.67445,752.548,47.883,98.3163,33.8668,15.3421,0,3120.5,213.291,3.34291,429.937,210.901,246.206,205.767,2.72088,0,0.426627,0.87697,3.9997,655.926,2.14478,46.7371,1.4354,
1395,719.203,1080.21,1435.79,0.665798,12.5376,0,31.8951,42.5676,4.7369,796.174,44.0402,102.602,45.6596,20.8865,0,260.779,200.189,3.69611,589.385,201.636,248.603,223.016,7.62998,0,0.426627,0.510531,3.64615,655.926,1.06625,46.7371,1.4354,
1396,719.203,1184.19,2390.57,0.607337,10.8907,0,179.631,35.2866,4.99442,749.099,36.5701,123.64,44.0791,14.7813,0,1546.39,169.96,4.54796,425.629,172.162,318.1,226.663,7.62998,0,0.426627,0.87697,3.99977,655.926,2.14478,28.225,1.4354,
1397,719.203,1116.67,2161.22,0.644063,11.3592,0,27.1815,54.2102,4.52686,816.519,55.5827,88.3421,58.9449,18.2686,0,208.566,278.677,3.08187,1072.54,278.223,213.489,359.886,1.77474,0,0.426627,0.87697,3.99977,655.926,2.14478,46.7371,1.43537,
1398,719.203,1226.93,3104.89,0.586182,10.1767,0,213.772,56.111,4.99338,737.132,57.7218,100.073,46.9492,13.9958,0,2160.85,267.907,4.73807,455.431,269.897,261.215,246.387,7.62584,0,0.426627,0.87697,3.99869,602.182,2.14478,46.7371,1.43562,
1399,719.203,1049.36,1422.07,0.685371,10.8779,0,26.2549,51.8119,4.68386,751.332,53.3297,100.771,50.3023,15.3041,0,197.898,240.213,3.68697,450.119,241.219,255.857,233.304,7.62998,0,0.426627,0.87697,3.99762,655.926,2.14478,46.7371,1.43562,
1400,719.203,1052.2,1289.26,0.683523,11.0306,0,47.6452,46.4972,4.83137,744.295,47.6867,123.682,26.5321,15.6127,0,299.615,197.867,4.13175,412.356,198.673,319.02,136.558,7.62998,0,0.426627,0.87717,3.79599,648.481,2.14478,46.7371,1.43537,
1401,719.203,1080.09,2189.55,0.665872,9.84003,0,170.669,27.6826,4.79258,717.467,29.1095,96.834,23.6972,12.1469,0,1468.37,166.814,4.20306,342.529,167.49,268.512,149.976,7.62998,0,0.426627,0.876972,3.99762,655.926,2.14478,46.7371,1.43537,
1402,719.203,1083.36,1521.46,0.663864,10.9937,0,51.3675,52.4951,4.94902,760.319,55.6763,97.1756,50.3834,14.8233,0,375.748,227.757,4.58608,476.878,229.405,237.921,247.306,7.62998,0,0.426188,0.87717,3.68211,655.927,2.14478,46.7371,1.43537,
1403,719.203,1156.09,2846.12,0.6221,10.2087,0,178.149,51.148,4.63896,727.404,52.6891,92.4497,39.402,11.9878,0,2169.64,246.884,3.57066,346.614,248.124,221.441,199.729,7.62998,0,0.426627,0.87717,3.99762,655.927,2.14478,46.7371,1.43537,
1404,719.203,1423.76,4438.68,0.505143,11.0252,0,393.215,54.9481,4.49444,760.551,56.4554,99.1291,43.9434,17.0628,0,3680.51,263.078,3.0673,548.389,264.198,256.651,258.969,7.62998,0,0.426627,0.87717,3.4145,655.927,2.14478,46.7371,1.43537,
1405,719.203,1079.98,1948.65,0.665944,10.9979,0,27.2983,42.4199,4.70924,809.86,44.2784,87.7877,52.6247,16.0279,0,371.794,240.897,3.64289,949.018,246.397,197.875,338.368,7.62998,0,0.426627,0.87717,3.99762,655.927,2.14478,46.7371,1.43537,
1406,719.203,1115.2,1768.93,0.644909,11.4657,0,26.7101,59.6573,5.09139,788.706,61.5912,95.6606,66.3196,17.1066,0,133.689,291.885,4.89417,614.538,292.295,235.179,331.187,7.62998,0,0.426578,0.877001,3.99762,655.927,2.14478,46.7381,1.43537,
1407,719.203,1112.19,2827.55,0.646657,9.27838,0,186.194,28.0434,4.58562,723.068,29.544,96.2589,35.2149,12.4377,0,1625.44,209.657,3.71763,523.061,211.606,269.792,235.687,2.65245,0,0.426627,0.87717,3.99762,655.927,2.14478,46.7381,1.43537,
1408,719.203,1088.48,1847.13,0.660739,10.7986,0,96.5548,50.2943,4.92703,744.068,51.7739,85.7227,44.3442,15.4107,0,1015.73,238.901,4.69486,431.664,242.983,184.294,202.522,7.62949,0,0.426627,0.877133,3.99762,655.927,2.14424,46.7381,1.14145,
1409,719.203,1246.64,2910.07,0.576912,10.1239,0,202.859,56.301,4.75982,772.307,58.2568,85.3447,56.6891,12.7572,0,1919.78,276.423,4.03162,715.038,279.614,197.397,340.682,7.62949,0,0.426627,0.87717,3.99762,655.927,2.14424,46.7372,1.43528,
1410,719.203,1355.26,3359.43,0.530676,10.9897,0,331.477,45.729,5.47643,757.854,47.2049,107.189,49.3378,14.9369,0,2669.67,202.585,5.8889,451.631,203.614,260.907,226.037,7.62949,0,0.426627,0.87717,3.99762,655.927,2.14424,46.7372,1.43528,
1411,719.203,1165.63,2180.54,0.617007,10.2923,0,195.087,45.7569,4.93649,727.725,46.9936,108.219,26.6204,11.736,0,1538.18,208.545,4.5435,318.212,208.464,278.786,139.076,7.62949,0,0.426627,0.87717,3.99762,655.927,2.14424,46.7372,1.43528,
1412,719.203,1315.55,4841.98,0.546693,11.4788,0,314.949,39.4425,4.60603,781.969,41.1666,81.8093,40.1308,17.7432,0,4069.61,216.865,3.52573,622.447,220.835,168.441,251.499,7.62949,0,0.426627,0.87717,3.96967,655.927,2.14424,46.7372,1.43528,
1413,719.203,1193.04,2201.57,0.602834,12.7716,0,17.9377,63.6272,4.86761,852.517,65.8378,99.3858,76.0916,22.2715,0,285.144,319.086,3.93491,963.941,319.556,243.551,395.393,7.62949,0,0.426627,0.877241,3.99666,655.927,2.14424,46.7372,1.43528,
1414,719.203,1069.91,1594.92,0.672209,11.2131,0,80.2722,38.0777,4.5827,746.978,39.3734,124.509,24.9037,16.5911,0,802.182,162.57,3.50763,467.958,167.037,332.252,144.786,7.62949,0,0.426627,0.877241,3.60601,655.927,2.14424,46.7372,1.43528,
1415,719.203,1111.39,1814.82,0.647119,10.9129,0,16.0076,48.5673,4.76824,797.615,51.0203,119.58,62.9204,14.2414,0,97.1757,226.972,3.99848,792.829,233.355,310.815,328.437,7.62949,0,0.426627,0.877241,3.99666,655.927,2.14424,46.7368,1.43528,
1416,719.203,1203.42,2424.45,0.59763,11.1334,0,192.262,42.5183,5.07864,756.042,43.9012,111.761,40.7275,15.0278,0,1781.21,184.015,4.96875,427.833,184.995,282.979,194.137,7.62949,0,0.426627,0.877241,3.99666,655.927,2.14424,46.7372,1.43528,
1417,719.203,1172.4,1734.13,0.613445,11.6638,0,79.1503,67.621,4.67836,770.763,69.2142,119.912,49.397,17.1539,0,493.002,271.464,3.51699,501.203,267.652,313.803,241.12,7.62949,0,0.426627,0.877241,3.99666,655.927,2.14424,46.7372,1.43528,
1418,719.203,1270.74,2706.73,0.565971,11.1964,0,157.334,60.3977,5.00952,784.922,62.1669,134.767,54.9479,15.4801,0,1681.76,272.68,4.91752,679.067,275.887,332.749,310.625,7.62949,0,0.426627,0.877241,3.57955,632.226,2.14424,46.7362,1.43528,
1419,719.203,1275.51,2495.08,0.563855,12.6829,0,135.403,64.1658,5.38009,814.156,65.9235,126.981,50.819,20.4398,0,1362.09,282.511,5.48432,745.916,285.715,318.647,299.52,7.62949,0,0.426627,0.877241,3.91039,655.927,2.14424,46.7362,1.43528,
1420,719.203,1186.28,2250.85,0.606268,11.0637,0,174.714,37.2473,5.31245,756.584,38.7942,125.749,36.8139,15.1155,0,1417.2,156.136,5.53457,449.609,162.244,317.616,186.461,7.62949,0,0.426627,0.877241,3.99666,655.927,2.14424,46.7362,1.43528,
1421,719.203,1149.63,2528.27,0.625597,11.8763,0,26.5493,53.9739,4.90139,842.639,55.5804,97.5359,56.569,21.445,0,205.081,307.266,4.35978,1406.45,309.152,248.64,388.744,7.6289,0,0.426627,0.877241,3.99666,655.927,2.14424,46.7362,1.43528,
1422,719.203,1688.97,8407.23,0.425822,11.1399,0,635.021,48.1399,4.46121,758.214,53.3795,120.024,58.5938,15.7501,0,7755.5,204.181,3.05978,461.614,215.325,312.793,381.145,4.87782,0,0.426627,0.877241,3.39199,655.927,2.14424,46.7362,1.43528,
1423,719.203,1197.52,2523.21,0.600576,11.5492,0,37.5757,66.9732,4.95088,837.584,68.8035,102.485,67.5993,20.603,0,540.794,316.437,4.45982,1260.11,319.334,248.124,408.746,7.62949,0,0.425316,0.877241,3.99666,655.927,2.14424,46.7362,1.27316,
1424,719.203,981.596,1185.34,0.732687,11.3333,0,19.0384,28.8615,4.78738,754.058,30.0975,114.058,19.3618,18.0514,0,111.063,152.09,4.16876,483.419,152.031,311.785,123.242,4.18343,0,0.426627,0.877241,3.99666,655.927,2.14424,46.7362,1.43528,
1425,719.203,1026.35,1370.78,0.700739,10.0417,0,82.5543,41.9619,4.51872,716.524,43.1787,108.579,18.99,12.9867,0,537.808,200.464,3.59746,339.955,200.261,285.617,93.9084,7.62949,0,0.426627,0.877241,3.77441,655.927,2.14424,46.7354,1.43528,
1426,719.203,3148.69,31131.6,0.228413,10.8353,0,2181.25,41.2683,4.39018,741.229,42.7136,91.9276,35.0819,16.312,0,30594.4,223.764,2.81,443.547,224.83,232.78,205.98,7.62949,0,0.426627,0.877241,3.59375,655.927,2.14424,46.7354,1.43528,
1427,719.203,1227.8,2744.61,0.585766,10.6015,0,242.745,40.4778,4.57814,736.947,41.7892,115.858,34.8034,13.5436,0,2792.31,217.13,3.05002,377.006,217.276,311.394,186.035,7.62949,0,0.426681,0.877241,3.69082,655.926,2.14424,26.6688,1.43528,
1428,719.203,1631.39,5800.46,0.440853,10.6494,0,547.971,55.2801,4.8837,764.767,56.849,128.123,62.8659,13.8467,0,5075.62,241.282,4.37427,476.951,239.762,330.341,282.826,7.62949,0,0.426681,0.877377,3.99666,655.927,2.14424,46.7354,1.43528,
1429,719.203,1221.38,2775.53,0.588846,10.4372,0,217.62,42.7456,4.68063,758.321,44.026,100.983,42.564,14.3473,0,1792.21,202.557,4.06539,513.425,202.33,263.089,251.079,7.62824,0,0.426681,0.877377,3.65627,655.927,2.14424,46.7354,1.43528,
1430,719.203,1112.06,1631.8,0.646731,11.0206,0,37.9003,77.4195,4.95264,752.408,78.7609,105.577,44.0183,16.5218,0,262.397,317.202,4.5175,533.106,311.835,261.59,244.973,7.62824,0,0.426681,0.677588,3.79082,635.932,0.950117,46.7354,1.43528,
1431,719.203,1317.58,4450.28,0.545852,10.9613,0,118.106,64.08,4.66791,872.201,65.7654,109.393,72.4042,20.5611,0,1259.14,327.585,3.58803,2073.93,332.814,264.04,446.645,7.62824,0,0.426681,0.87693,3.70643,655.927,2.14424,46.7354,1.43528,
1432,719.203,1388,3368.27,0.518158,11.0145,0,368.015,41.6643,4.75975,748.748,42.9384,129.995,40.8647,15.1159,0,2634.78,192.693,3.91386,427.445,192.692,332.789,194.447,7.62824,0,0.426681,0.87693,3.99666,655.927,2.14424,46.7354,1.43528,
1433,719.203,1074.73,1353.54,0.669197,10.6064,0,30.3088,56.3702,4.84661,747.45,57.7852,115.425,51.9326,14.0838,0,322.467,232.31,4.23546,410.214,232.742,273.503,208.614,3.51524,0,0.426681,0.87693,3.89945,655.927,2.14424,46.7354,1.43528,
1434,719.203,969.432,1226.44,0.74188,9.66557,0,60.4143,36.6426,4.31334,704.137,37.9248,97.0672,19.267,10.9541,0,663.39,186.389,2.05509,291.801,186.201,238.417,114.339,7.62824,0,0.426681,0.87693,3.71329,655.926,1.87163,46.7354,1.43537,
1435,719.203,1069.32,1888.83,0.672578,10.495,0,102.39,37.4359,4.47702,750.124,38.6656,91.4561,34.2786,14.1693,0,1035.32,189.148,3.06998,471.373,189.04,233.089,221.079,7.62824,0,0.426657,0.87693,3.5922,655.927,2.14509,46.7354,1.43537,
1436,719.203,1079.61,2167.34,0.666166,10.2233,0,118.677,43.1079,4.48517,748.473,44.5032,79.2087,30.9364,13.0772,0,1297.13,232.733,2.87765,582.21,233.543,187.056,235.097,7.62824,0,0.426681,0.877377,3.79637,655.927,2.14509,46.7352,1.43537,
1437,719.203,1057.56,1549.42,0.680056,11.9927,0,55.8416,35.7482,4.65267,791.281,37.5308,89.6988,30.8191,19.9775,0,372.667,202.736,3.48324,629.593,206.713,207.156,227.574,7.62824,0,0.426681,0.877377,3.96031,655.926,2.14509,46.7354,1.43555,
1438,719.203,1483.33,5951.11,0.484857,11.062,0,449.124,43.8826,4.65444,758.82,46.2084,111.246,58.3311,15.7059,0,5241.73,202.897,3.45854,489.558,205.417,275.454,249.222,7.62824,0,0.426681,0.877377,3.99574,655.926,2.14509,46.7354,1.43521,
